,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep
499,19.0,018,0.14305888638081207,0.12385285841645727,0.05110597062197696,0.04453961980841362,0.044197408189459074,0.1284850034868455
500,19.0,019,0.04865668569075749,0.03732457996408679,0.01681744878935871,0.015369482918348908,0.044197408189458894,0.08609902067464634
501,19.0,020,0.046879703832184635,0.04664614128554235,0.022723453499646776,0.019041579534825496,0.04419740818945889,0.1620296828947463
502,19.0,021,0.0917005189534927,0.08272886031056483,0.03603903734501428,0.0309650575343833,0.04419740818945869,0.1407912137623433
503,19.0,022,0.04684230825679306,0.04684230825679306,0.02284774201916152,0.01911885672547554,0.044197408189458894,0.1632058559904391
504,19.0,023,0.19602192796704287,0.18361858842414208,0.11690769463143895,0.11690769463143895,0.044197408189459074,0.0
505,19.0,024,0.15003517824150198,0.14010505017107822,0.08298670448346722,0.08200650728717707,0.10893625537876511,0.011811496822185893
506,19.0,025,0.13638930080036746,0.12829668338111766,0.07296951475778111,0.07127316149625071,0.10893625537876499,0.023247424176539633
507,19.0,026,0.08641895690085419,0.07300022495116594,0.027711013256609702,0.025018669998992257,0.10893625537876499,0.09715787844658694
508,19.0,027,0.09054247614705725,0.07658450805252467,0.03126010245079265,0.028500559390224157,0.10893625537876533,0.08827683994037971
509,19.0,028,0.08430871552947265,0.07726514234383226,0.030440847965305638,0.027814380430288558,0.10893625537876521,0.08628102403752172
510,19.0,029,0.09995026885442518,0.0868265731437289,0.04322859237304339,0.04189071570794959,0.10893625537876488,0.030948883404495912
511,19.0,030,0.13374283824033179,0.12946474099991367,0.055793082348141926,0.05477585751530413,0.10893625537876511,0.018232095988001504
512,19.0,031,0.1337428382403318,0.12946474099991373,0.05579308234814194,0.05477585751530415,0.11069368750220018,0.018232095988001372
513,19.0,032,0.0946074777221273,0.0859114450272651,0.037234009492836326,0.03513325427502328,0.09976814887213543,0.056420333088684015
514,19.0,033,0.0793078883195879,0.06891738438166911,0.029848724248263934,0.027422345215588492,0.08955658903505917,0.08128920393696776
515,19.0,034,0.0793078883195879,0.0689173843816691,0.02984872424826393,0.027422345215588485,0.09728217330479587,0.08128920393696788
516,19.0,035,0.07930788831958792,0.06891738438166913,0.02984872424826394,0.027422345215588496,0.08435875853461323,0.08128920393696785
517,19.0,036,0.0981535000027264,0.09320981427681767,0.041883350704272494,0.03784112935704219,0.08700437659563373,0.09651141275136713
518,19.0,037,0.16075209253042883,0.14644967257591987,0.08034449323938415,0.08034449323938415,0.08259307061787259,0.0
519,19.0,038,0.09626976986803971,0.09129085479678466,0.041147113899642186,0.03694478063761762,0.051601798215407675,0.10212947795741047
520,19.0,039,0.14793963306564278,0.13655959661726488,0.06806158846778744,0.06475034984953788,0.05224791630384063,0.04865062207322296
521,19.0,040,0.1015096344966956,0.0894011245320938,0.036723702783470605,0.030559152592672667,0.06970555794420157,0.167862980134253
522,19.0,041,0.10117316024595445,0.09323344936017085,0.03500142931611427,0.02798657003368701,0.03469993513599922,0.20041636640243415
523,19.0,042,0.09780237712413925,0.09011135298452351,0.03625377729102321,0.033030147103750546,0.05321861489595254,0.08891846389950847
524,19.0,043,0.18975140724048306,0.17529553233694237,0.09761917160995887,0.09761917160995887,0.0840644757083248,0.0
525,19.0,044,0.09794107784931363,0.0892961963799785,0.03759778341348092,0.035154459870798134,0.06149871417004015,0.06498584014414839
526,19.0,045,0.10255466116379447,0.08961792319082575,0.03070555433036136,0.02858881257679342,0.06860643736557002,0.06893677055277667
527,19.0,046,0.10146935825299876,0.08802403741063317,0.03733890774287707,0.03625145077235249,0.1215800951792937,0.029123963079290285
528,19.0,047,0.10255466116379446,0.08961792319082573,0.03070555433036136,0.028588812576793417,0.020942335388022218,0.06893677055277678
529,19.0,048,0.08993931171692883,0.07801742257474868,0.03687377266406991,0.035209430155379876,0.11976090346359225,0.04513621439966684
530,19.0,049,0.10079447002812444,0.08703289039154165,0.041463813393645244,0.041016410156699,0.05679083461027214,0.010790209590679266
531,19.0,050,0.0998951634982004,0.0868985534343414,0.04306309554812129,0.04152727418417837,0.035695994282113855,0.03566444409986036
532,20.0,001,0.10127514273182275,0.09301223240990414,0.04192198724193248,0.0378017931930728,0.033751332522593824,0.0982824126414135
533,20.0,002,0.15268054098349673,0.1429094096877085,0.06300586008529306,0.06225181705452403,0.08325626573936488,0.011967823782553825
534,20.0,003,0.1390909195916595,0.12991976888380058,0.05655598612133625,0.05516091630652556,0.09104715889444782,0.024667058440421878
535,20.0,004,0.22445846001382527,0.178472166995985,0.07886102767701113,0.07396713342183127,0.07575471532698534,0.06205719604902491
536,20.0,005,0.139079524499101,0.1183040733286596,0.05015511695347232,0.04611673589962548,0.037740848482905806,0.08051782747497432
537,20.0,006,0.21065203848744674,0.16845246753179108,0.07438730751369634,0.06989329608614725,0.02962209456455725,0.06041368585254466
538,20.0,007,0.07525255527157534,0.07018934215653252,0.0305135639076558,0.029941200685955308,0.04337700027719558,0.018757665392107447
539,20.0,008,0.05688798059306893,0.052145371962694274,0.0257686157856294,0.025091002827166035,0.028173842556220387,0.02629605579517606
540,20.0,009,0.07111380423498412,0.05693215037155298,0.023195750077061882,0.021333147451113924,0.05287822699798359,0.08029930568142622
541,20.0,010,0.06960612981044509,0.06289594055590454,0.03261216092710561,0.03255439458009519,0.061343137017112435,0.001771313073658012
542,20.0,011,0.05097299858433041,0.04633365233775342,0.02424033194211452,0.02352881946186667,0.11601840051805977,0.029352423141190003
543,20.0,012,0.1140203744768828,0.10994547910032179,0.0638844890541374,0.05113960351468063,0.09874871297547441,0.19949890385217642
544,20.0,013,0.13754230247344038,0.12623113714453188,0.057699125815646006,0.05359627656537955,0.09614023428362266,0.07110765011198676
545,20.0,014,0.13182453702420685,0.11545239164382236,0.05050049296604223,0.04482026055068283,0.06273000130784666,0.11247875182483717
546,20.0,015,0.1416307263344122,0.12906180106584486,0.056624027436944765,0.05402327900840012,0.058902868646200146,0.045930120944519155
547,20.0,016,0.12494134214649558,0.11059825336729559,0.04990818734993364,0.04812763826209577,0.07909847545789792,0.035676492823781866
548,20.0,017,0.15935071367010223,0.14512530463777515,0.07040263377050787,0.06408209832329531,0.09414220014090174,0.0897769743645624
549,20.0,018,0.11897474923242247,0.11085962536752736,0.048307237018709315,0.043498362644506586,0.07576796618514461,0.0995477007376816
550,20.0,019,0.10999107816984273,0.10252195046106537,0.043294799939967626,0.03858224052335438,0.10852353464782467,0.10884816243862225
