,index,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_change,pct_change_deep
2211,5151165.0,0.08225905463474524,0.07305095150399017,0.028852056476365868,0.026396562308164517,0.11194029850746275,0.08510638297872343
2212,5151167.0,0.0898876404494382,0.08210890233362143,0.052722558340535866,0.052722558340535866,0.08653846153846152,0.0
2213,5151175.0,0.1554006968641115,0.1372822299651568,0.05365853658536585,0.045993031358885016,0.11659192825112115,0.14285714285714288
2214,5151186.0,0.15958549222797927,0.1544041450777202,0.06424870466321243,0.06217616580310881,0.03246753246753241,0.03225806451612902
2215,5151206.0,0.09110021023125438,0.08549404344779257,0.05185704274702172,0.05185704274702172,0.06153846153846151,0.0
2216,5151215.0,0.08186577820085673,0.08043788672060924,0.029033793431699192,0.029033793431699192,0.017441860465116206,0.0
2217,5151224.0,0.11171662125340599,0.1080835603996367,0.049954586739327886,0.045413260672116255,0.032520325203252015,0.090909090909091
2218,5151225.0,0.0801223241590214,0.06972477064220184,0.03058103975535168,0.03058103975535168,0.12977099236641212,0.0
2219,5151235.0,0.19232710752145382,0.18525996971226652,0.10045431600201918,0.08581524482584553,0.0367454068241471,0.1457286432160804
2220,5151244.0,0.050381679389312976,0.04580152671755725,0.021374045801526718,0.021374045801526718,0.0909090909090909,0.0
2221,5151245.0,0.17647058823529413,0.150853889943074,0.03320683111954459,0.028462998102466792,0.14516129032258074,0.14285714285714282
2222,5151246.0,0.15319148936170213,0.13787234042553193,0.0374468085106383,0.03404255319148936,0.09999999999999992,0.09090909090909095
2223,5151255.0,0.1116816431322208,0.10269576379974327,0.04942233632862644,0.04813863928112965,0.08045977011494251,0.02597402597402599
2224,5155001.0,0.14255543822597677,0.12777191129883844,0.0559662090813094,0.04751847940865892,0.10370370370370369,0.15094339622641514
2225,5155002.0,0.03389830508474576,0.03389830508474576,0.015889830508474576,0.015889830508474576,0.0,0.0
2226,5159301.0,0.1908713692946058,0.16874135546334718,0.04080221300138313,0.035961272475795295,0.11594202898550714,0.11864406779661026
2227,5159302.0,0.11743515850144093,0.10158501440922191,0.0345821325648415,0.030979827089337175,0.13496932515337423,0.10416666666666678
2228,5159303.0,0.09895833333333333,0.09739583333333333,0.044270833333333336,0.03802083333333333,0.01578947368421047,0.1411764705882354
2229,5159304.0,0.09660107334525939,0.08586762075134168,0.0259391771019678,0.014311270125223614,0.11111111111111113,0.4482758620689655
2230,5159305.0,0.07961564859299931,0.07549759780370624,0.031571722717913524,0.031571722717913524,0.05172413793103455,0.0
2231,5159306.0,0.10315430520034101,0.0988917306052856,0.045183290707587385,0.03836317135549872,0.04132231404958677,0.15094339622641512
2232,5159307.0,0.10426540284360189,0.08056872037914692,0.02948920484465508,0.02948920484465508,0.22727272727272724,0.0
2233,5159308.0,0.04649446494464945,0.04428044280442804,0.021402214022140223,0.021402214022140223,0.04761904761904772,0.0
2234,5159309.0,0.09532374100719425,0.09082733812949641,0.0341726618705036,0.023381294964028777,0.04716981132075471,0.31578947368421056
2235,5310100.0,0.1374353076480736,0.1374353076480736,0.0684301322599195,0.06670500287521564,0.0,0.02521008403361352
2236,5310200.0,0.10276381909547738,0.0964824120603015,0.04773869346733668,0.04472361809045226,0.061124694376528114,0.06315789473684204
2237,5310300.0,0.07456503728251865,0.06545153272576636,0.024026512013256007,0.021541010770505385,0.12222222222222238,0.10344827586206902
2238,5310400.0,0.14159811985898943,0.13337250293772032,0.04700352526439483,0.04524089306698002,0.05809128630705403,0.03750000000000001
2239,5310501.0,0.1325102880658436,0.12510288065843622,0.0551440329218107,0.04938271604938271,0.0559006211180123,0.10447761194029856
2240,5310502.0,0.13539192399049882,0.12984956452889945,0.0625494853523357,0.05859065716547902,0.04093567251461988,0.06329113924050629
2241,5310503.0,0.0998452012383901,0.0890092879256966,0.037925696594427245,0.0348297213622291,0.10852713178294573,0.08163265306122451
2242,5310504.0,0.0806159420289855,0.07155797101449275,0.042572463768115944,0.030797101449275364,0.11235955056179774,0.2765957446808511
