,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep,child_poverty_base,child_poverty_reform,child_deep_poverty_base,child_deep_poverty_reform,child_pct_chg,child_pct_chg_deep
309,13.0,018,0.19558066627641002,0.17495547705328013,0.08203662709412828,0.07529071537520818,0.10545617629700038,0.08223048603863106,0.21900239727828355,0.16525425776649955,0.07879679780589417,0.06005483960712728,0.24542260806162286,0.23785177469946572
310,13.0,019,0.16646816598844,0.15409888804126445,0.061035286813560505,0.04831194650794039,0.07430416424503951,0.20845876164201635,0.1806815283603322,0.15216213262822167,0.06093926087591402,0.03131296642551674,0.15784344969251332,0.4861610401006184
311,13.0,020,0.1712561146584502,0.16003671997704508,0.059024943881738956,0.05248575297066259,0.06551237428094675,0.11078690602702042,0.20139922595153623,0.17866761443364404,0.06758448792772173,0.04966695348167964,0.11286841550901598,0.2651131198212822
312,13.0,021,0.10659102527357553,0.09814553779608629,0.04088037275508139,0.03842700235514636,0.07923263197640829,0.06001340581294189,0.10836893651457966,0.09138781878206077,0.044677267408137995,0.037824423017043377,0.15669728133056182,0.15338548637033178
313,13.0,022,0.2331602526005554,0.21659072662628118,0.10065096428211463,0.0825539487083242,0.07106496836174189,0.17979972375690603,0.29765782197709933,0.25373836510762726,0.12466524804215341,0.07685904952157613,0.1475501519756839,0.38347654435671147
314,13.0,023,0.17742156105651627,0.16229993111513905,0.06474455537532675,0.05539156637898048,0.08522994528585139,0.1444598536838599,0.216754399876629,0.18254492876145556,0.07822560575621694,0.05306016489404054,0.15782595940218325,0.3217033683395464
315,13.0,024,0.12065306018454308,0.10681605359459721,0.04413842423494159,0.041985144580606745,0.11468425723128517,0.048784697044762855,0.12163406578063692,0.09485468256235292,0.04466117622357866,0.03865818946506327,0.220163512963381,0.13441174787837634
316,13.0,025,0.18938372671084092,0.17103781794680267,0.07600532323135914,0.07125768864684594,0.09687162187936851,0.06246450094109157,0.2149687945229789,0.16829997154352266,0.06833931224935073,0.055156940940567604,0.2170958025931881,0.19289587317888718
317,13.0,026,0.20133858230946391,0.17988678894901167,0.08258562009633084,0.07295330996199689,0.10654586475373184,0.11663422909579753,0.23658963346363335,0.17924671003422343,0.08937777641609623,0.062194420695938786,0.2423729332089447,0.304139986584651
318,13.0,027,0.07407651242167419,0.07158647185244682,0.03075975497532637,0.028310678645780765,0.03361444117472796,0.0796195005945303,0.06864197530864198,0.06319411610191752,0.025894405043341215,0.021182033096926713,0.07936629419868362,0.18198417528910538
319,13.0,028,0.14789687175717925,0.1310159636085462,0.05715204740655898,0.05248552190377423,0.11413972417448115,0.0816510643895008,0.16077444419123138,0.12197660225854003,0.042385105053503104,0.03226420645353675,0.24131846406225912,0.23878432263387453
320,13.0,029,0.19970093889942758,0.18367144391476142,0.07415971370048818,0.06815231314189829,0.08026749935682002,0.08100625337972882,0.22848053663985315,0.1894538733860479,0.07747567356526883,0.06191624440232176,0.17080957453860401,0.20082986629137384
321,13.0,030,0.1791446553597181,0.15041009633379604,0.05527441426349832,0.04894620833409308,0.16039863968156778,0.11448707351719897,0.19526193260181754,0.1352639277468251,0.045283807432046685,0.03180088468433789,0.3072693384498129,0.2977426924169615
322,13.0,031,0.13829388405256535,0.11800339342632016,0.04651415091229678,0.041328484193400954,0.14672008646841386,0.11148578695273802,0.15982652460199695,0.12149417238876883,0.04742236302331458,0.03596458273155324,0.23983723795961945,0.24161133189690015
323,13.0,032,0.06923238503262502,0.06446762591066711,0.0309013448780616,0.02974411679718767,0.06882269215068305,0.037449117034886806,0.0514728973752952,0.03894106841095219,0.018685619945932295,0.016143006842354268,0.24346461154055327,0.13607325370713927
324,13.0,033,0.1459263675580966,0.12306174488022954,0.04571713866478028,0.04261577149705621,0.15668602638768575,0.06783817312944185,0.16482850543435495,0.1088553830371714,0.02871751602595477,0.022633145480202264,0.3395839951935714,0.2118696665914099
325,13.0,034,0.18623624136634606,0.17282050502209448,0.05840852625128613,0.05413182254978635,0.07203612060587838,0.07322053775334916,0.21406440293817702,0.18336734988622447,0.05483578329010189,0.04349976923479354,0.14340101684640222,0.2067265820812038
326,13.0,035,0.15099582190074992,0.12336770075253692,0.04790049202038562,0.04025869173330604,0.1829727524935959,0.15953490172558898,0.19114407659559374,0.13312554537081087,0.042102508090509784,0.02560126886994968,0.30353298024261305,0.3919300765903683
327,13.0,036,0.22029733033796198,0.19494548476396856,0.08167752728599925,0.07343133627694846,0.11508013072650818,0.10096034102717392,0.31576113698678526,0.23711014783127274,0.0872569669772359,0.05834790927770889,0.24908381666615326,0.33130944956027375
328,13.0,037,0.11980320304973882,0.10742545912805519,0.04129526390117422,0.03967682381007794,0.10331730376645061,0.03919190575871959,0.11410065518511238,0.08780039868196125,0.02461844723203004,0.021295381566516454,0.23050048626348932,0.13498274826976425
329,13.0,038,0.2031261940886318,0.1774439099943989,0.06954987214684963,0.062285288322694254,0.126435116895986,0.10445143319338848,0.2652145695822907,0.20242093944015868,0.07351902182345459,0.05218852341233948,0.23676538676223988,0.290135775504974
330,13.0,039,0.2134323334441602,0.18945209568378715,0.08240524808978421,0.07366031552351161,0.11235522459696552,0.10612106351217582,0.27874622702141844,0.21390262313676858,0.0760944064707404,0.04986840395767214,0.23262594287838512,0.34465085844585175
331,13.0,040,0.16520520327987323,0.14182972684927825,0.04604698094729109,0.04376583340486423,0.14149358474499568,0.0495395679694622,0.23352802759622432,0.17361128023541844,0.044009459064058995,0.038751165144723994,0.2565719754392967,0.11948099411267857
332,13.0,041,0.19573091378985558,0.1646855497756223,0.062332401498596146,0.05357384706979101,0.15861247164852457,0.1405136689463569,0.24174341083374565,0.16614708600687544,0.05936266586747078,0.040262117139164014,0.3127130727830266,0.3217602924193028
333,13.0,042,0.17960747208732084,0.16227746861797857,0.06710009982348364,0.05949044264740844,0.09648820991654979,0.11340753882771394,0.22718031491727775,0.17615684865986636,0.06135067339091551,0.0395480844725485,0.22459457491284118,0.3553765217774354
334,13.0,043,0.18020024425845463,0.15391768307578707,0.05653611655988264,0.05302108440170268,0.14585197312480574,0.06217321549591862,0.21848242555184938,0.1623945066284015,0.05674332286930597,0.0478183111770132,0.25671592935577936,0.15728743473217638
335,13.0,044,0.18359545115869436,0.16594162490410058,0.06183436265853904,0.05548756240015507,0.09615612011723722,0.10264196128990913,0.22735758605756826,0.18693277200463274,0.06275708273069858,0.04635604358272441,0.17780279406511523,0.2613416435935023
336,13.0,045,0.1019397359302311,0.09184715856427197,0.03380518671132934,0.03092663147615757,0.09900533166837534,0.08515128934954404,0.10020906795014854,0.0859448115032615,0.02960515191126458,0.024693890076575332,0.14234496676471584,0.16589213422750732
337,13.0,046,0.21438923991256797,0.20102580288297192,0.09631358321222971,0.0895540610113752,0.06233259204168044,0.07018243923040136,0.2152809496777001,0.1804725757233878,0.06761869247006844,0.04646013002237903,0.16168812896089677,0.31290996135506893
338,13.0,047,0.17929674923206876,0.1563640077654805,0.07205816195835762,0.06751633699868291,0.1279038329741593,0.06302998628107435,0.17615442266421336,0.12561824489397788,0.048664816507487,0.03608235992946926,0.28688565978594727,0.2585534577343357
339,13.0,048,0.12779792535348003,0.11616467027430875,0.03494513467851924,0.033579906540156065,0.09102851276336853,0.03906776010230622,0.13031198563356752,0.10703119998541819,0.02679183410826024,0.024098297130907553,0.1786542161487282,0.10053574408040392
340,13.0,049,0.14411566346315968,0.12707300623840836,0.038961389310402966,0.03211262856179396,0.11825680023398662,0.1757832785182621,0.18329210424975032,0.1427070211280016,0.03545483620413944,0.018438864557565153,0.22142297557154048,0.4799337260677467
341,13.0,050,0.15379646866893795,0.1360837204437152,0.05939436572258825,0.05446351296590046,0.11517005805478664,0.08301886377098791,0.15660888386682512,0.11167057376113301,0.04334395385448728,0.02810960715973181,0.2869461105661548,0.3514757039909108
342,13.0,051,0.14137586056397689,0.12898795259668827,0.05492281577448952,0.05005610685171391,0.08762392616300085,0.0886099675362255,0.15428084207175294,0.11823687854070479,0.05032779757978864,0.03642219994654907,0.23362565984884126,0.2763005397006282
343,13.0,052,0.1671210744395035,0.1469295065490641,0.055125113691114336,0.04965703182763556,0.12081999806522664,0.09919402423582083,0.20162462026484038,0.15694821610603704,0.05492109027581252,0.04276107955000109,0.2215820870492872,0.22140876418774869
344,13.0,053,0.15822539980600153,0.14361525317968965,0.062128112869019925,0.053608119167167206,0.09233755543816116,0.13713588435906282,0.17010412234158034,0.13170303856608168,0.060258959818676024,0.03841845197259299,0.22575045946497846,0.3624441562184752
345,13.0,054,0.14521870592142833,0.12984460204625844,0.052348657494590514,0.04989851194855351,0.10586861918111401,0.04680436258160371,0.16025195230725658,0.12619205285831797,0.05744261673513096,0.0523033108243811,0.21253968490589367,0.08946852011368671
346,13.0,055,0.16611297782915316,0.14147796019271314,0.05071888888903743,0.04636556129549234,0.1483027874063945,0.08583247166690271,0.18181517403464445,0.13039179263395423,0.05031346762300225,0.03998667624740035,0.28283327656079804,0.20524904888250456
347,13.0,056,0.08514108644960106,0.07716715028588797,0.029263844698364003,0.027719609931228864,0.0936555603907313,0.05276937405362424,0.07719182404604023,0.057919413012849585,0.023419784655655185,0.01979777566021325,0.24966907145108821,0.15465594789605927
348,15.0,001,0.17970884704038587,0.16671330948613183,0.0638073770283266,0.05759116127051648,0.07231440058893457,0.09742158426368948,0.19872753913781135,0.16803424076501888,0.05629675329683041,0.03549780211305621,0.1544491443206954,0.36945205479452065
349,15.0,002,0.17970884704038592,0.16671330948613183,0.0638073770283266,0.057591161270516486,0.07231440058893486,0.09742158426368937,0.19872753913781135,0.16803424076501888,0.05629675329683042,0.03549780211305622,0.1544491443206954,0.3694520547945206
350,15.0,003,0.17970884704038592,0.16671330948613186,0.06380737702832662,0.05759116127051648,0.07231440058893471,0.09742158426368967,0.19872753913781135,0.16803424076501888,0.05629675329683042,0.03549780211305621,0.1544491443206954,0.3694520547945207
351,15.0,004,0.17970884704038587,0.1667133094861318,0.06380737702832659,0.05759116127051648,0.07231440058893474,0.09742158426368928,0.19872753913781133,0.1680342407650189,0.056296753296830405,0.03549780211305622,0.15444914432069515,0.3694520547945204
352,15.0,005,0.14837420882706215,0.13777838355098573,0.046115905238139854,0.042812074953076235,0.07141285105975796,0.07164188294695359,0.15147462473650358,0.12225597523929616,0.027008782152933012,0.018462263490061966,0.19289468152196768,0.3164348031124735
353,15.0,006,0.14837420882706218,0.13777838355098576,0.046115905238139854,0.04281207495307624,0.07141285105975795,0.07164188294695344,0.15147462473650355,0.12225597523929614,0.02700878215293301,0.018462263490061966,0.19289468152196762,0.3164348031124734
354,15.0,007,0.14837420882706218,0.13777838355098576,0.04611590523813987,0.04281207495307625,0.07141285105975795,0.07164188294695356,0.15147462473650355,0.12225597523929616,0.02700878215293301,0.018462263490061963,0.19289468152196754,0.3164348031124735
355,15.0,008,0.14837420882706215,0.13777838355098576,0.04611590523813986,0.04281207495307624,0.07141285105975778,0.07164188294695358,0.15147462473650358,0.12225597523929614,0.02700878215293301,0.018462263490061966,0.1928946815219678,0.3164348031124734
356,15.0,009,0.11488868561458107,0.11268811463802886,0.04710393791525198,0.04514425784441703,0.019153939874762813,0.041603317208016584,0.09209105174135437,0.08436754906156385,0.031648020215605956,0.026186546025147233,0.0838681124142511,0.1725692208628461
357,15.0,010,0.13240026648007813,0.12595379843691965,0.051751889110665035,0.04910548063094814,0.048689237677089325,0.05113646139675937,0.11853490628304086,0.09603994631502848,0.03803146785439645,0.029963841114994408,0.18977498420843486,0.21213030142010206
358,15.0,011,0.1921568354712396,0.17272259533345113,0.066467416175249,0.061748971714365344,0.10113738650060783,0.07098883531808925,0.21508708914218444,0.14692764788646723,0.059251697208602315,0.043552454830949966,0.3168922947795349,0.2649585263757321
359,15.0,012,0.18878254821594914,0.1687079387535233,0.0666845881296744,0.06183478209422611,0.10633720993882555,0.07272753977301905,0.210804740364895,0.13700864095650792,0.060244357568965644,0.04313794863798306,0.35006850073982604,0.2839503917258934
360,15.0,013,0.22273513617414914,0.20795240211919896,0.06537800790494841,0.06164177849325436,0.06636911584255863,0.05714810731348783,0.2467936323794792,0.2134893013663315,0.053638179943284355,0.04679040989945862,0.13494809688581308,0.1276659657554823
361,15.0,014,0.1968595109516722,0.17992426418525484,0.05699107358303484,0.054147691949985303,0.08602706917510762,0.04989170152948226,0.2213039842036052,0.1819472091250391,0.04621052859651449,0.04128858877660336,0.17784033676662997,0.10651122091432597
362,15.0,015,0.15179674022126477,0.13111286183813678,0.04238510772791499,0.04109663324784361,0.13626035943181897,0.030399226264624758,0.1853330703323147,0.13743510462272082,0.03572864963854915,0.033524435565073694,0.2584426277712315,0.061693181684012985
363,15.0,016,0.1328009490841161,0.11053686997016406,0.036228098910146875,0.03559508105284592,0.16764999999999988,0.017473118279569853,0.17264144896482891,0.1217298940563507,0.03203032717083757,0.03078500856156544,0.2948976344542271,0.03887935963407667
364,15.0,017,0.1427469693476022,0.12541239840175744,0.036785253965279686,0.036150247782818765,0.12143564956278308,0.017262520004898755,0.19877578035855356,0.15635092386221033,0.03958300975271674,0.03802123888991555,0.2134307128354213,0.03945558643867394
365,15.0,018,0.14746868853914105,0.13292596900854436,0.03745229119074647,0.03710192049855413,0.0986156429182373,0.009355120369215453,0.21431851479302882,0.17689313594716932,0.04417134985021102,0.04330760315759551,0.17462503826140197,0.019554455445544388
366,15.0,019,0.14511071891834562,0.11993212466653795,0.028882368457549365,0.022546249588696145,0.1735129867696112,0.21937670652480945,0.18091296144461677,0.1334275073841017,0.032924696980174056,0.017850263259278285,0.2624767937097303,0.4578457845784578
367,15.0,020,0.14535431134865295,0.12127446686399009,0.029767692970517824,0.024049937855252047,0.16566309083811034,0.1920792155753787,0.18365457107042119,0.13699475215976148,0.033847715121648435,0.01993955923305444,0.2540629325951723,0.41090383320139
368,15.0,021,0.2650182861177628,0.244594564881252,0.06984653960723573,0.06404896141428844,0.07706532834279729,0.08300451569323981,0.3224505801243577,0.2819304254312815,0.07166671637110968,0.059494675238701125,0.12566314713234197,0.1698423166114996
369,15.0,022,0.16135797669501406,0.14619295301374188,0.04133334487962446,0.04038048392104544,0.09398372483274187,0.02305308126777646,0.23184355121434239,0.1940080960547216,0.04865040301864727,0.04610095790406373,0.1631939079670213,0.052403370915681036
370,15.0,023,0.24486711629907307,0.2259038314620799,0.06533944070395924,0.060026087674659175,0.07744316641452174,0.08131923034624476,0.30424610472814734,0.2649906827112483,0.06851464913904945,0.057086744326770814,0.12902522466795383,0.16679505705540248
371,15.0,024,0.10950995987186608,0.09664950475168561,0.031239705204107567,0.02816185536929492,0.1174363969745588,0.09852365170231997,0.1209329067830343,0.08842564609102031,0.03181436216479191,0.02457578393359968,0.2688040960624163,0.22752548656163113
