,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep
1457,42.0,048,0.12161949367657895,0.10181379947136496,0.055509372776685884,0.03939160352067659,0.1628496683096133,0.2903612209932736
1458,42.0,049,0.15717661301689595,0.1247452654399591,0.0518508135962531,0.03547779505022827,0.20633697949357507,0.31577168052784405
1459,42.0,050,0.14145600979729778,0.10471591306948892,0.04014028400825587,0.026447497294672988,0.25972807221450905,0.34112331419395575
1460,44.0,001,0.2811968328752781,0.22858591807355055,0.08561542991755007,0.052455503206386596,0.18709639885973592,0.3873125059711475
1461,44.0,002,0.2811968328752781,0.22858591807355055,0.08561542991755006,0.05245550320638659,0.18709639885973592,0.3873125059711475
1462,44.0,003,0.2811968328752781,0.22858591807355058,0.08561542991755006,0.052455503206386596,0.1870963988597358,0.3873125059711474
1463,44.0,004,0.2118259282727102,0.16766472220613676,0.06485961208060513,0.04470799248947241,0.20847875624422693,0.31069596232072794
1464,44.0,005,0.28119683287527814,0.22858591807355058,0.08561542991755006,0.052455503206386596,0.18709639885973597,0.3873125059711474
1465,44.0,006,0.281196832875278,0.22858591807355055,0.08561542991755003,0.05245550320638659,0.18709639885973575,0.3873125059711473
1466,44.0,007,0.2610786148763524,0.21091819547086002,0.07959604656970498,0.05020865187231703,0.19212764488293504,0.36920671269335475
1467,44.0,008,0.15574432237003755,0.11841412474990348,0.04807996068658078,0.03844466285232897,0.2396889790398917,0.2004015331264829
1468,44.0,009,0.08747741546932807,0.06082766927643466,0.012098855717112623,0.012098855717112623,0.30464716006884685,0.0
1469,44.0,010,0.06529347065293471,0.0568371734255146,0.029525618866684762,0.019240933049552187,0.12951214176329026,0.34833091436865027
1470,44.0,011,0.06529347065293471,0.056837173425514594,0.029525618866684762,0.01924093304955219,0.12951214176329034,0.34833091436865016
1471,44.0,012,0.06529347065293471,0.05683717342551459,0.029525618866684762,0.019240933049552187,0.12951214176329046,0.34833091436865027
1472,44.0,013,0.06529347065293471,0.056837173425514594,0.029525618866684762,0.01924093304955219,0.12951214176329034,0.34833091436865016
1473,44.0,014,0.10735684811486065,0.0856650274150698,0.04266293595613589,0.04185744163699057,0.20205344214821638,0.01888042398145074
1474,44.0,015,0.15574432237003755,0.11841412474990347,0.04807996068658079,0.03844466285232897,0.23968897903989178,0.200401533126483
1475,44.0,016,0.15574432237003752,0.11841412474990345,0.048079960686580776,0.03844466285232897,0.23968897903989173,0.2004015331264828
1476,44.0,017,0.1543822529824822,0.12058717303488445,0.04796937351689678,0.03828546824307239,0.21890521283837264,0.2018768344017109
1477,44.0,018,0.12894184911480014,0.10027395895366671,0.04507939777860516,0.04033504695503191,0.22233192991989506,0.1052443257310979
1478,44.0,019,0.15574432237003755,0.11841412474990347,0.04807996068658078,0.03844466285232897,0.23968897903989178,0.2004015331264829
1479,44.0,020,0.15116768951540943,0.12571569416083242,0.047708381324545114,0.037909759648674296,0.16836928206131335,0.20538574992125339
1480,44.0,021,0.12176938869492439,0.09943502085665595,0.031942672862741724,0.026400804596817557,0.18341529080205837,0.1734941934802288
1481,44.0,022,0.15032510385637357,0.12705995704350667,0.047639971327154064,0.037811280748861295,0.15476554624632305,0.20631184915702425
1482,44.0,023,0.1486625210916943,0.12971244498460158,0.04750498530956117,0.037616963032012174,0.12747043416144155,0.20814704421261793
1483,44.0,024,0.14866252109169434,0.1297124449846016,0.04750498530956118,0.03761696303201219,0.12747043416144152,0.20814704421261787
1484,44.0,025,0.14866252109169428,0.12971244498460158,0.04750498530956118,0.03761696303201219,0.12747043416144138,0.20814704421261787
1485,44.0,026,0.10735684811486068,0.08566502741506982,0.042662935956135885,0.04185744163699056,0.20205344214821647,0.01888042398145074
1486,44.0,027,0.10634228524111165,0.0843974328162305,0.0411030734774767,0.04033868821037488,0.20636054956995917,0.0185967910044654
1487,44.0,028,0.12330753908567339,0.09877873634290112,0.04660404282259378,0.042829866969494236,0.1989237878288188,0.080983872310533
1488,44.0,029,0.08747741546932805,0.06082766927643466,0.012098855717112621,0.012098855717112621,0.30464716006884673,0.0
1489,44.0,030,0.08747741546932807,0.060827669276434654,0.012098855717112621,0.012098855717112621,0.3046471600688469,0.0
1490,44.0,031,0.08799824790107756,0.061478397185436955,0.012899621237885964,0.012878517639383861,0.3013679402509543,0.0016359859032234701
1491,44.0,032,0.07160923802745962,0.061165642290612346,0.031498171801537585,0.0226367756014609,0.14584145879114824,0.2813304929540106
1492,44.0,033,0.08747741546932805,0.060827669276434654,0.012098855717112621,0.012098855717112621,0.3046471600688468,0.0
1493,44.0,034,0.08366722412027593,0.0771542959579448,0.02620535471740248,0.022865151456124118,0.07784324424303182,0.12746262347138532
1494,44.0,035,0.08537112876553621,0.06985308389389029,0.019896976220628842,0.01805050052618819,0.18177157894051946,0.09280182445643459
1495,44.0,036,0.08346045243581839,0.07804031027879654,0.026970887020869177,0.023449417415857977,0.06494264048220882,0.13056558363417575
1496,44.0,037,0.08346045243581839,0.07804031027879654,0.026970887020869173,0.023449417415857973,0.06494264048220882,0.13056558363417578
1497,44.0,038,0.08346045243581839,0.07804031027879653,0.026970887020869173,0.023449417415857973,0.06494264048220899,0.13056558363417578
1498,45.0,001,0.15873341364844198,0.13789420620476936,0.07282187988619178,0.054067447602935775,0.13128431478092367,0.25753842543705263
1499,45.0,002,0.15873341364844198,0.13789420620476936,0.07282187988619176,0.054067447602935775,0.13128431478092367,0.25753842543705247
1500,45.0,003,0.19766447465424197,0.1591740143316328,0.05033027631152134,0.038829583321046274,0.19472624198120236,0.22850446755529505
1501,45.0,004,0.20151409411436533,0.16092998960290367,0.05265568664525514,0.04158547675416704,0.2013958611174311,0.2102376893433912
1502,45.0,005,0.09317921325607031,0.08273185647000265,0.03566479168588106,0.02941312613783273,0.11212110964445227,0.17528955736262536
1503,45.0,006,0.130496919241008,0.11778890245780622,0.04818468769360249,0.03218740438902603,0.0973817378763709,0.3319993149338276
1504,45.0,007,0.12728735629238833,0.11194451506114331,0.045901966884921375,0.030150459234474975,0.12053704058399481,0.3431553965854285
1505,45.0,008,0.11025000367430617,0.09360756389894262,0.038983490277754634,0.02504682571841527,0.15095182966639734,0.3575017131622029
1506,45.0,009,0.08557937028656286,0.06570193198596348,0.028834415792981377,0.015330289426010116,0.23226904140612037,0.46833362131992
1507,45.0,010,0.21699430871618847,0.16123434191862365,0.06593269850092956,0.057257487112337635,0.2569651117923764,0.1315767682172089
1508,45.0,011,0.1845470918944793,0.14461448926614093,0.06024382844507602,0.03778812106220363,0.21638164122993123,0.3727470176193257
1509,45.0,012,0.14658223143547633,0.11997235738517259,0.051039180906219894,0.0349185278768768,0.18153546845148877,0.31584858422715306
1510,45.0,013,0.1772626525951432,0.1404742530196756,0.05960617561562164,0.03802175517953937,0.20753609988839566,0.36211718354944095
1511,45.0,014,0.1458196485031888,0.12095210405857693,0.05452071339129249,0.04208731586589363,0.170536307691539,0.22804906157711063
1512,45.0,015,0.1257972144680005,0.10808963653188258,0.026594920341146223,0.024960314292194533,0.14076287786660213,0.06146309249976267
1513,45.0,016,0.1919509552574111,0.14841474864944618,0.06096744884140323,0.04538892740537257,0.2268090124874959,0.2555219503534684
1514,45.0,017,0.138773829512057,0.11639584445388465,0.049383860146524315,0.0404248356778922,0.1612550805642219,0.1814160424488943
1515,45.0,018,0.1620278848598686,0.12292599686239594,0.06295738865922972,0.044229648819584355,0.24132813948222745,0.29746690957932265
1516,45.0,019,0.18558337804021174,0.15413035994138,0.07308493795986565,0.049238027574402224,0.1694818707956517,0.3262903554568094
1517,45.0,020,0.17511726223259974,0.14712810290612363,0.07399914162915049,0.049557490875222224,0.15983095538176853,0.3302964090640203
1518,45.0,021,0.1841423781349633,0.1550831113233135,0.06893561209284838,0.04785221635314717,0.15780868644126786,0.30584185879577436
1519,45.0,022,0.1563745565050635,0.12750623931358174,0.06577964329947919,0.05268685067822809,0.18461006596394075,0.19904018879583618
1520,45.0,023,0.15027085668489287,0.09982806075392045,0.05287849796165874,0.03706158160054393,0.3356791665648604,0.29911810983328946
1521,45.0,024,0.18931551235317945,0.14923450789793438,0.070498177399757,0.05959497772377481,0.21171537375379756,0.154659312880616
1522,45.0,025,0.17572477557421923,0.1282053655738037,0.06134272061430318,0.04996671290646265,0.2704195230589167,0.1854500027699783
1523,45.0,026,0.16477407354191745,0.1341835442649531,0.07094941811438019,0.049977426371076425,0.18565135047888656,0.2955907504342606
1524,45.0,027,0.21164205497705052,0.1632887934704253,0.07232565912057043,0.05499311147648318,0.2284671707230797,0.2396458995996572
1525,45.0,028,0.2330342076196186,0.1841434099196636,0.066367495624275,0.051864642831032697,0.20980094810698083,0.218523430134339
1526,45.0,029,0.20942761437951618,0.1522608086073544,0.07185895736378284,0.04915207990933983,0.2729668957053889,0.31599230336018425
1527,45.0,030,0.26733832587793893,0.21074657652182,0.08194769081305411,0.04284074439345159,0.21168588218794165,0.47721840641997515
1528,45.0,031,0.1931275279150966,0.1375254952120856,0.06857952777681749,0.04556988280844885,0.2879031969355242,0.33551769331585835
1529,45.0,032,0.22635843785637258,0.17884796954105506,0.06672983126907667,0.039293003072297966,0.2098904231944892,0.4111628588740824
