state_fip,puma,upper_leg_district,population,puma_pop,share_of_puma_pop
8,824.0,029,40655.767049404894,130301.0,0.3120142366474923
8,900.0,005,17658.999999999935,115006.00000000038,0.15354851051249394
8,900.0,006,97347.00000000007,115006.00000000038,0.8464514894875028
8,1001.0,007,133329.99999999962,133329.99999999962,1.0
8,1002.0,005,30565.000000000004,102983.9999999998,0.2967936766876414
8,1002.0,006,54531.000000000095,102983.9999999998,0.5295094383593587
8,1002.0,007,17887.99999999999,102983.9999999998,0.17369688495300264
8,4101.0,002,72791.92438904384,129362.99999999993,0.5626950858363201
8,4101.0,009,19253.499649290654,129362.99999999993,0.14883312577236663
8,4101.0,011,722.0797679477881,129362.99999999993,0.005581810625509524
8,4101.0,012,36595.496193717554,129362.99999999993,0.282889977765803
8,4102.0,002,247.77464058949198,110625.99999999977,0.002239750516058544
8,4102.0,009,42749.086410055745,110625.99999999977,0.38642892638309106
8,4102.0,011,32215.49265519462,110625.99999999977,0.2912108605137552
8,4102.0,012,35413.64629416016,110625.99999999977,0.32012046258709737
8,4103.0,010,58160.74409710563,111409.0,0.5220470886293354
8,4103.0,011,38023.82735661433,111409.0,0.34129942245791933
8,4103.0,012,15224.428546280136,111409.0,0.13665348891274615
8,4104.0,010,80331.99999999994,119411.99999999997,0.6727297089069773
8,4104.0,012,39080.00000000001,119411.99999999997,0.32727029109302264
8,4105.0,002,8412.091259627334,122232.00000000012,0.0688206955594879
8,4105.0,011,78088.62117288979,122232.00000000012,0.638855792042098
8,4105.0,012,35731.28756748303,122232.00000000012,0.2923235123984144
8,4106.0,002,145.3168801808591,130456.00000000019,0.0011139148845653623
8,4106.0,009,111067.81835791447,130456.00000000019,0.8513814493615802
8,4106.0,010,19242.864761904766,130456.00000000019,0.1475046357538537
9,100.0,024,107430.62286797218,173120.00000000012,0.6205558160118537
9,100.0,026,48673.37713202779,173120.00000000012,0.28115398066097363
9,100.0,030,17015.999999999993,173120.00000000012,0.0982902033271718
9,101.0,026,34655.20281218489,118309.00000000022,0.2929211033157649
9,101.0,028,73500.84439778664,118309.00000000022,0.621261648714692
9,101.0,036,10152.952790028547,118309.00000000022,0.08581724796954186
9,102.0,027,103909.51136005964,191895.99999999988,0.5414886780342462
9,102.0,036,87986.48863994023,191895.99999999988,0.4585113219657538
9,103.0,025,103447.01620820802,138356.99999999997,0.7476818390700004
9,103.0,026,24623.82172995779,138356.99999999997,0.17797308217117885
9,103.0,027,6893.983791791963,138356.99999999997,0.04982750270526222
9,103.0,028,3392.1782700421936,138356.99999999997,0.024517576053558508
9,104.0,022,55306.790247195684,145639.00000000003,0.3797526091719641
9,104.0,023,90332.20975280431,145639.00000000003,0.6202473908280357
9,105.0,021,97278.50374369553,176604.99999999985,0.5508253092703809
9,105.0,022,43337.28733479118,176604.99999999985,0.24539105537663836
9,105.0,023,8167.20892151327,176604.99999999985,0.04624562680282708
9,105.0,028,27821.999999999975,176604.99999999985,0.1575380085501543
9,300.0,002,26458.04860088368,157351.00000000015,0.1681466822637521
9,300.0,003,37342.99999999995,157351.00000000015,0.23732292772209845
9,300.0,007,90868.70414173242,157351.00000000015,0.5774904776056863
9,300.0,008,2681.247257383966,157351.00000000015,0.017039912408462376
9,301.0,003,50272.00000000011,108077.00000000032,0.465149846868436
9,301.0,004,57805.000000000044,108077.00000000032,0.5348501531315625
9,302.0,001,73129.59338555232,123087.99999999997,0.5941244750548578
9,302.0,002,49958.40661444768,123087.99999999997,0.40587552494514245
9,303.0,002,17860.166971801602,163012.00000000023,0.10956351048880804
9,303.0,005,88425.9430697044,163012.00000000023,0.5424505132732822
9,303.0,006,3251.2445290199807,163012.00000000023,0.019944817124015263
9,303.0,008,53474.64542947412,163012.00000000023,0.3280411591138937
9,304.0,005,9659.000000000002,113658.0,0.08498301923313803
9,304.0,016,43780.99999999997,113658.0,0.3851994580231921
9,304.0,031,60218.000000000095,113658.0,0.5298175227436704
9,305.0,006,93250.99999999994,110869.99999999987,0.8410841526111666
9,305.0,031,17619.0,110869.99999999987,0.15891584738883396
9,306.0,001,22017.928607289778,117504.99999999983,0.1873786528853224
9,306.0,004,34563.99999999999,117504.99999999983,0.2941491851410582
9,306.0,009,54555.07139271026,117504.99999999983,0.46427872339653925
9,306.0,019,6367.999999999999,117504.99999999983,0.0541934385770819
9,500.0,008,40378.43787214266,182001.99999999933,0.2218571107578093
9,500.0,030,76264.3536179403,182001.99999999933,0.4190303052600553
9,500.0,031,23351.208509916953,182001.99999999933,0.12830193354972494
9,500.0,032,42007.999999999985,182001.99999999933,0.2308106504324136
9,700.0,009,46751.121042697516,163052.9999999991,0.28672346441155805
9,700.0,012,11694.967593266527,163052.9999999991,0.07172494583519833
9,700.0,013,18050.878957302466,163052.9999999991,0.11070559239819301
9,700.0,020,3778.6142016804456,163052.9999999991,0.023174147066784827
9,700.0,033,80859.38579831955,163052.9999999991,0.49590860516715424
9,700.0,034,1918.0324067334736,163052.9999999991,0.011763245121116964
9,900.0,013,19898.726962735163,133487.9999999999,0.1490675338812116
9,900.0,015,14292.280801028872,133487.9999999999,0.10706790723532364
9,900.0,016,35568.273037264844,133487.9999999999,0.26645296234316845
9,900.0,017,25473.17628599237,133487.9999999999,0.19082746228868802
9,900.0,032,38255.542912978766,133487.9999999999,0.28658413425160906
9,901.0,015,85145.3360340204,108275.9999999999,0.7863731208579969
9,901.0,016,23130.66396597963,108275.9999999999,0.21362687914200426
9,902.0,011,3210.5220606576904,127993.99999999985,0.02508337938229678
9,902.0,013,59676.00000000004,127993.99999999985,0.4662406050283615
9,902.0,034,65107.47793934229,127993.99999999985,0.508676015589343
9,903.0,011,31765.176780868886,123117.00000000023,0.25800804747410044
9,903.0,014,1307.7283372365343,123117.00000000023,0.01062183400534883
9,903.0,017,73536.09488189469,123117.00000000023,0.5972862795706081
9,903.0,021,2815.651359786001,123117.00000000023,0.022869720345573687
9,903.0,032,13692.348640213999,123117.00000000023,0.11121411860436799
9,904.0,010,28607.28441754919,123024.99999999983,0.2325322854505119
9,904.0,014,94417.71558245082,123024.99999999983,0.7674677145494896
9,905.0,010,68366.91748123376,130330.99999999994,0.5245637452427572
9,905.0,011,61964.082518766285,130330.99999999994,0.4754362547572436
9,906.0,012,82540.00000000004,111282.00000000007,0.741719235815316
9,906.0,034,28741.999999999996,111282.00000000007,0.25828076418468376
9,1100.0,018,24036.999999999953,135599.9999999996,0.1772640117994102
9,1100.0,019,77075.19708029181,135599.9999999996,0.5684011584092333
9,1100.0,020,18627.802919708036,135599.9999999996,0.13737317787395348
9,1100.0,033,15859.999999999998,135599.9999999996,0.11696165191740447
9,1101.0,018,57264.96995708155,131789.9999999999,0.43451680671584786
9,1101.0,019,5.030042918454937,131789.9999999999,3.816710614200577e-05
9,1101.0,020,72021.00000000004,131789.9999999999,0.5464830412019128
9,1101.0,033,2498.9999999999995,131789.9999999999,0.018961984976098346
9,1300.0,003,12862.634109118659,151063.00000000012,0.08514748223667376
9,1300.0,004,8113.999999999996,151063.00000000012,0.05371268940773048
9,1300.0,007,11004.999999999998,151063.00000000012,0.07285040016416985
9,1300.0,019,14928.999999999996,151063.00000000012,0.09882631749667348
9,1300.0,029,25799.000000000015,151063.00000000012,0.17078305078013806
9,1300.0,035,78353.36589088126,151063.00000000012,0.5186800599146132
9,1500.0,018,18862.000000000004,116566.00000000001,0.16181390800061768
9,1500.0,029,75474.0,116566.00000000001,0.6474786816052708
9,1500.0,035,22229.999999999967,116566.00000000001,0.19070741039411118
10,101.0,001,15085.345075847792,107503.00000000016,0.14032487536020175
10,101.0,002,29399.256168933003,107503.00000000016,0.2734738209066999
10,101.0,003,39123.33118069911,107503.00000000016,0.363927808346735
10,101.0,007,18518.276923797916,107503.00000000016,0.17225823394507955
10,101.0,009,3985.1702127659573,107503.00000000016,0.03707031629597268
10,101.0,013,1391.6204379562043,107503.00000000016,0.012944945145309455
10,102.0,001,29948.140537157902,148578.0000000001,0.20156510746650166
10,102.0,002,2916.0089290924716,148578.0000000001,0.01962611509841612
10,102.0,004,37006.61638636811,148578.0000000001,0.24907197826305433
10,102.0,005,41925.485361512634,148578.0000000001,0.2821782858936896
10,102.0,007,19787.809255618366,148578.0000000001,0.13318128697127674
10,102.0,008,10071.489246767998,148578.0000000001,0.06778587170892052
10,102.0,009,6922.4502834825125,148578.0000000001,0.04659135459814043
10,103.0,004,3390.000000000001,147575.99999999988,0.02297121483167997
10,103.0,007,4191.999999999999,147575.99999999988,0.028405702824307492
10,103.0,008,34681.673998079496,147575.99999999988,0.2350089038737974
10,103.0,009,30218.188204030528,147575.99999999988,0.20476356727401848
10,103.0,010,6106.57492632125,147575.99999999988,0.04137918717353265
10,103.0,011,39850.913506282894,147575.99999999988,0.2700365473131331
10,103.0,012,16.052325581395348,147575.99999999988,0.00010877328008209574
10,103.0,013,29120.59703970443,147575.99999999988,0.1973261034294496
10,104.0,002,9356.974337040205,152508.00000000015,0.06135399019749912
10,104.0,010,42142.545404752316,152508.00000000015,0.27633006402780363
10,104.0,011,4587.419014982913,152508.00000000015,0.03007985820404771
10,104.0,012,47710.002867476775,152508.00000000015,0.3128360667471656
10,104.0,013,12449.146747551458,152508.00000000015,0.08162946696272619
10,104.0,014,36261.9116281963,152508.00000000015,0.23777055386075657
10,200.0,014,15170.048760273728,176698.99999999953,0.08585248790470669
10,200.0,015,49434.412974992876,176698.99999999953,0.2797662294353279
10,200.0,016,46256.837051381815,176698.99999999953,0.26178324184846513
10,200.0,017,46869.25823566262,176698.99999999953,0.26524914252860937
10,200.0,018,18968.44297768885,176698.99999999953,0.10734889828289294
10,300.0,006,52385.75638968382,224383.9999999991,0.23346475858209154
10,300.0,018,29270.071526098392,224383.9999999991,0.13044633987315724
10,300.0,019,49690.23840157624,224383.9999999991,0.22145178979595892
10,300.0,020,49218.583945791484,224383.9999999991,0.21934979297004992
10,300.0,021,43819.34973685024,224383.9999999991,0.19528731877874722
11,101.0,002,18365.227693292472,109474.99999999981,0.1677572751157114
11,101.0,003,82428.30462832676,109474.99999999981,0.7529418098043106
11,101.0,004,8681.467678380708,109474.99999999981,0.0793009150799792
11,102.0,001,38009.00000000001,132326.00000000006,0.2872375799162673
11,102.0,004,81582.99999999996,132326.00000000006,0.616530387074346
11,102.0,005,12733.999999999998,132326.00000000006,0.09623203300938585
11,103.0,005,67480.00000000003,122547.00000000001,0.5506458746440143
11,103.0,006,50295.51771117169,122547.00000000001,0.4104181882149027
11,103.0,007,4771.482288828339,122547.00000000001,0.03893593714108332
11,104.0,007,77233.93023255821,163666.99999999988,0.47189677963522436
11,104.0,008,86433.06976744194,163666.99999999988,0.5281032203647772
11,105.0,001,46069.60271211637,164668.00000000006,0.2797726498901812
11,105.0,002,59542.88188835351,164668.00000000006,0.3615935208319375
11,105.0,005,9765.06020651435,164668.00000000006,0.059301504885675094
11,105.0,006,49290.45519301574,164668.00000000006,0.29933232439220564
12,101.0,008,149018.99999999965,149018.99999999965,1.0
12,102.0,008,116423.99999999962,116423.99999999962,1.0
12,500.0,002,294618.9999999996,294618.9999999996,1.0
12,901.0,014,168201.95225627112,194790.00000000044,0.8635040415640984
12,901.0,017,26588.04774372918,194790.00000000044,0.13649595843590082
12,902.0,014,49930.46777452179,124573.99999999991,0.40080970165943
12,902.0,017,74643.53222547815,124573.99999999991,0.5991902983405702
12,903.0,017,130017.00000000015,130017.00000000015,1.0
12,904.0,017,136126.00000000087,136126.00000000087,1.0
12,1101.0,029,82613.52885434413,163350.0000000001,0.5057455087501933
12,1101.0,032,80736.47114565592,163350.0000000001,0.49425449124980636
12,1102.0,029,62063.902943348156,120743.99999999999,0.5140123148425443
12,1102.0,033,58680.09705665183,120743.99999999999,0.4859876851574558
12,1103.0,034,111051.99999999993,111051.99999999993,1.0
12,1104.0,033,56042.99999999997,125042.99999999994,0.44818982270099084
12,1104.0,034,69000.00000000003,125042.99999999994,0.5518101772990096
12,1105.0,033,169292.96954813352,181991.99999999965,0.9302220402442627
12,1105.0,034,12699.030451866394,181991.99999999965,0.06977795975573882
12,1106.0,032,121187.99999999988,184232.0000000001,0.6578010334795249
12,1106.0,033,63044.00000000001,184232.0000000001,0.34219896652047405
12,1107.0,033,109104.0000000001,109104.0000000001,1.0
12,1108.0,032,15331.484778680546,151873.99999999974,0.10094871260835016
12,1108.0,033,61694.874541059384,151873.99999999974,0.40622407088151685
12,1108.0,034,74847.64068026011,151873.99999999974,0.492827216510135
12,1109.0,032,5028.84597792011,108562.0,0.04632234094729381
12,1109.0,034,103533.15402207992,108562.0,0.9536776590527065
12,1110.0,032,130733.00000000003,130733.00000000003,1.0
12,1111.0,032,139665.0000000001,139665.0000000001,1.0
12,1112.0,032,12981.000000000005,143113.9999999999,0.09070391436197726
12,1112.0,035,130132.99999999994,143113.9999999999,0.909296085638023
12,1113.0,032,6927.000000000002,128158.9999999999,0.05405004720698513
12,1113.0,034,81846.13815187554,128158.9999999999,0.638629656535051
12,1113.0,035,39385.861848124376,128158.9999999999,0.307320296257964
12,1114.0,034,39656.0,128227.99999999993,0.30926162772561394
12,1114.0,035,88571.99999999994,128227.99999999993,0.6907383722743862
12,1500.0,023,104608.38371398525,181067.00000000055,0.5777330143758108
12,1500.0,026,76458.61628601448,181067.00000000055,0.4222669856241847
12,1701.0,010,145169.00000000017,145169.00000000017,1.0
12,1900.0,005,211404.99999999942,211404.99999999942,1.0
12,2101.0,028,117735.9999999999,117735.9999999999,1.0
12,2102.0,028,119951.00000000009,119951.00000000009,1.0
12,2103.0,028,133766.00000000015,133766.00000000015,1.0
12,2300.0,005,187533.0000000004,187533.0000000004,1.0
12,2700.0,026,156460.99999999988,156460.99999999988,1.0
12,3101.0,004,58126.9674303491,134369.00000000017,0.432592096617144
12,3101.0,006,76242.03256965084,134369.00000000017,0.5674079033828542
12,3102.0,004,4670.72738238842,116534.00000000012,0.04008038325628928
12,3102.0,006,111863.27261761168,116534.00000000012,0.9599196167437106
12,3103.0,004,24818.28352376324,112092.00000000009,0.22140994472186437
12,3103.0,006,87273.7164762368,112092.00000000009,0.7785900552781353
12,3104.0,004,141387.99999999994,141387.99999999994,1.0
12,3105.0,004,92801.00000000003,143942.99999999983,0.6447065852455496
12,3105.0,006,51142.00000000002,143942.99999999983,0.355293414754452
12,3106.0,004,107058.35486696321,123358.99999999994,0.867860106412692
12,3106.0,006,16300.645133036835,123358.99999999994,0.13213989358730893
12,3107.0,004,7173.4971663025,164500.9999999999,0.04360762041752028
12,3107.0,006,157327.50283369742,164500.9999999999,0.9563923795824798
12,3301.0,001,121425.99999999991,121425.99999999991,1.0
12,3302.0,001,192065.0000000004,192065.0000000004,1.0
12,3500.0,007,117659.00000000012,117659.00000000012,1.0
12,5301.0,010,186312.99999999953,186312.99999999953,1.0
12,5701.0,018,46097.14412596951,159988.99999999994,0.28812695951577627
12,5701.0,019,113891.85587403069,159988.99999999994,0.7118730404842254
12,5702.0,018,152072.88183421522,176886.0000000002,0.8597225435264241
12,5702.0,019,24813.118165784836,176886.0000000002,0.14027745647357512
12,5703.0,018,163229.00000000003,163229.00000000003,1.0
12,5704.0,018,162318.00000000015,167407.00000000003,0.9696010322149021
12,5704.0,020,5089.000000000001,167407.00000000003,0.030398967785098593
12,5705.0,019,6650.217158176942,174391.9999999998,0.038133728371582125
12,5705.0,020,167741.78284182292,174391.9999999998,0.9618662716284182
12,5706.0,019,6937.6461868759125,132097.99999999988,0.05251893432811942
12,5706.0,020,108556.94120528955,132097.99999999988,0.8217909522119158
12,5706.0,021,16603.41260783431,132097.99999999988,0.125690113459964
12,5707.0,019,165560.00000000006,209771.99999999988,0.7892378391777747
12,5707.0,020,9362.076233183861,209771.99999999988,0.04462977057559572
12,5707.0,021,34849.92376681615,209771.99999999988,0.16613239024663048
12,5708.0,019,115173.72211553808,238504.99999999962,0.48289856445583224
12,5708.0,021,123331.2778844619,238504.99999999962,0.5171014355441693
12,6100.0,017,153989.0000000007,153989.0000000007,1.0
12,6300.0,002,47945.00000000007,190466.00000000064,0.2517247172723736
12,6300.0,003,142520.99999999983,190466.00000000064,0.7482752827276224
12,6901.0,012,113028.99999999987,113028.99999999987,1.0
12,6902.0,012,168025.9999999998,168025.9999999998,1.0
12,6903.0,012,85369.03617562799,189856.00000000035,0.44965150522305236
12,6903.0,022,104486.96382437216,189856.00000000035,0.5503484947769466
12,7101.0,027,122981.00000000029,122981.00000000029,1.0
12,7102.0,027,187957.99999999956,187957.99999999956,1.0
12,7103.0,026,33883.25596145084,180784.9999999995,0.18742293863678366
12,7103.0,027,69539.66479943867,180784.9999999995,0.3846539524818921
12,7103.0,028,77362.07923911005,180784.9999999995,0.4279231088813246
12,7104.0,026,114.86077844311379,123044.99999999981,0.0009334859477680033
12,7104.0,027,122930.1392215567,123044.99999999981,0.999066514052232
12,7105.0,027,48437.56950434993,122698.99999999988,0.3947674349778725
12,7105.0,028,74261.43049564994,122698.99999999988,0.6052325650221274
12,7300.0,003,145841.99999999994,145841.99999999994,1.0
12,7301.0,003,143928.00000000003,143928.00000000003,1.0
12,8101.0,021,132647.99999999985,132647.99999999985,1.0
12,8102.0,021,125867.99999999997,125867.99999999997,1.0
12,8103.0,021,125696.99999999999,125696.99999999999,1.0
12,8301.0,005,17005.146962702493,106823.99999999984,0.1591884498118636
12,8301.0,008,58556.732044696524,106823.99999999984,0.5481608257011216
12,8301.0,012,31262.120992600932,106823.99999999984,0.29265072448701585
12,8302.0,008,96538.36495293962,106982.0,0.9023795120014546
12,8302.0,012,10443.635047060467,106982.0,0.09762048799854617
12,8303.0,008,954.7985499741067,139720.00000000035,0.006833656956585344
12,8303.0,012,138765.20145002622,139720.00000000035,0.9931663430434144
12,8500.0,025,159064.99999999997,159064.99999999997,1.0
12,8601.0,036,125270.00000000017,125270.00000000017,1.0
12,8602.0,035,102911.99999999996,102911.99999999996,1.0
12,8603.0,035,50444.59337866617,104912.00000000007,0.4808276782319099
12,8603.0,038,54467.406621333816,104912.00000000007,0.5191723217680893
12,8604.0,038,103276.00000000003,103276.00000000003,1.0
12,8605.0,035,40751.934025480914,111948.99999999999,0.36402231395975776
12,8605.0,038,71197.06597451905,111948.99999999999,0.6359776860402421
12,8606.0,035,55766.039152467325,106426.00000000001,0.5239888669354041
12,8606.0,036,26043.599539037754,106426.00000000001,0.24471087458927096
12,8606.0,038,24616.36130849499,106426.00000000001,0.23130025847532545
12,8607.0,036,106773.0000000001,106773.0000000001,1.0
12,8608.0,036,65822.93372319688,130984.99999999975,0.502522683690476
12,8608.0,039,65162.06627680314,130984.99999999975,0.497477316309526
12,8609.0,036,100201.00000000004,100201.00000000004,1.0
12,8610.0,036,72096.10859044285,104071.99999999997,0.6927522156818632
12,8610.0,037,4409.999999999998,104071.99999999997,0.042374509954646776
12,8610.0,038,9917.0,104071.99999999997,0.09528979936966718
12,8610.0,039,17648.891409557193,104071.99999999997,0.16958347499382348
12,8611.0,037,3776.080593355355,115752.99999999999,0.03262188101695296
12,8611.0,038,111976.91940664465,115752.99999999999,0.9673781189830473
12,8612.0,037,90.66666666666666,104002.00000000001,0.0008717781068312787
12,8612.0,038,103911.33333333334,104002.00000000001,0.9991282218931686
12,8613.0,037,100181.87295500307,118483.99999999985,0.8455308139073899
12,8613.0,038,18302.127044996785,118483.99999999985,0.15446918609261004
12,8614.0,037,111890.99999999991,111890.99999999991,1.0
12,8615.0,037,115751.00000000001,115751.00000000001,1.0
12,8616.0,037,84563.0000000002,106580.00000000012,0.7934227810095713
12,8616.0,040,22017.00000000002,106580.00000000012,0.20657721899042966
12,8617.0,037,22246.15119724416,102589.99999999987,0.2168452207548902
12,8617.0,039,47814.868909207034,102589.99999999987,0.4660772873497134
12,8617.0,040,32528.97989354887,102589.99999999987,0.3170774918953983
12,8618.0,039,78514.03071710802,111742.99999999991,0.7026304172709529
12,8618.0,040,33228.969282891936,111742.99999999991,0.29736958272904757
12,8619.0,040,107282.00000000017,107282.00000000017,1.0
12,8620.0,040,100266.00000000004,100266.00000000004,1.0
12,8621.0,039,1006.7887169745885,116679.00000000003,0.008628705396640254
12,8621.0,040,115672.21128302545,116679.00000000003,0.9913712946033598
12,8622.0,039,46873.93733333333,115470.00000000009,0.40594039433041734
12,8622.0,040,68596.06266666668,115470.00000000009,0.5940596056695819
12,8623.0,037,70209.75477971946,120921.99999999994,0.5806201913607076
12,8623.0,039,35072.245220280565,120921.99999999994,0.29004023436827525
12,8623.0,040,15639.999999999998,120921.99999999994,0.12933957427101772
12,8624.0,039,117603.0000000002,117603.0000000002,1.0
12,8700.0,039,109886.99999999994,109886.99999999994,1.0
12,8900.0,004,83097.99999999996,111309.0000000001,0.7465523901930651
12,8900.0,005,28211.000000000044,111309.0000000001,0.25344760980693404
12,9100.0,001,25227.062550490762,203794.00000000044,0.12378707199667659
12,9100.0,002,178566.93744950954,203794.00000000044,0.8762129280033227
12,9300.0,026,65670.0,106402.00000000032,0.6171876468487416
12,9300.0,028,40732.000000000095,106402.00000000032,0.3828123531512563
12,9501.0,011,152050.9999999998,152050.9999999998,1.0
12,9502.0,011,135303.490782757,149467.99999999985,0.9052338345515905
12,9502.0,015,14164.509217243067,149467.99999999985,0.0947661654484109
12,9503.0,011,11949.380520412988,138250.0,0.08643313215488599
12,9503.0,015,126300.61947958704,138250.0,0.9135668678451142
12,9504.0,011,53245.048571428575,134750.99999999977,0.3951365746556884
12,9504.0,013,80613.16969844948,134750.99999999977,0.598238007127588
12,9504.0,015,892.7817301219111,134750.99999999977,0.006625418216725016
12,9505.0,011,12590.99999999999,122175.99999999994,0.10305624672603454
12,9505.0,013,109585.00000000003,122175.99999999994,0.8969437532739661
12,9506.0,011,119952.00000000004,119952.00000000004,1.0
12,9507.0,011,68627.34641341383,121102.00000000017,0.5666904461810187
12,9507.0,013,52474.65358658637,121102.00000000017,0.43330955381898145
12,9508.0,013,120882.00000000003,120882.00000000003,1.0
12,9509.0,013,32032.999999999975,152742.0,0.20971965798536077
12,9509.0,015,120709.00000000003,152742.0,0.7902803420146393
12,9510.0,013,138371.99999999997,138371.99999999997,1.0
12,9701.0,015,194799.00000000035,194799.00000000035,1.0
12,9702.0,015,157156.00000000067,157156.00000000067,1.0
12,9901.0,025,13408.609929078013,114670.00000000026,0.11693215251659529
12,9901.0,030,101261.39007092212,114670.00000000026,0.8830678474834036
12,9902.0,025,568.3883994126285,123859.99999999978,0.004588958496791777
12,9902.0,030,123291.61160058714,123859.99999999978,0.9954110415032081
12,9903.0,030,161108.0,161108.0,1.0
12,9904.0,030,32622.63977744364,138437.00000000012,0.2356497163145952
12,9904.0,031,105814.36022255632,138437.00000000012,0.7643502836854037
12,9905.0,030,1226.2277143033216,138867.9999999999,0.00883016760019099
12,9905.0,031,137641.77228569658,138867.9999999999,0.9911698323998089
12,9906.0,031,165455.0000000004,165455.0000000004,1.0
12,9907.0,029,25036.735002021476,127197.00000000012,0.196834320007716
12,9907.0,031,102160.26499797867,127197.00000000012,0.8031656799922842
12,9908.0,029,120055.99999999996,120055.99999999996,1.0
12,9909.0,029,106571.0,106571.0,1.0
12,9910.0,029,97700.08489519564,123408.00000000016,0.7916835609943886
12,9910.0,030,10646.437222441364,123408.00000000016,0.08627023549884408
12,9910.0,031,15061.47788236308,123408.00000000016,0.12204620350676666
12,9911.0,025,29454.212563953064,145397.0000000001,0.20257785624155275
12,9911.0,029,27806.233420864606,145397.0000000001,0.19124351548425753
12,9911.0,030,88136.55401518215,145397.0000000001,0.6061786282741879
12,10101.0,010,37393.99874510572,134547.0,0.27792517666767536
12,10101.0,020,97153.00125489419,134547.0,0.722074823332324
12,10102.0,010,79734.99999999981,110716.99999999994,0.7201694410072514
12,10102.0,016,30981.999999999985,110716.99999999994,0.2798305589927473
12,10103.0,010,18244.000000000022,135997.00000000006,0.13415001801510337
12,10103.0,016,117752.99999999993,135997.00000000006,0.8658499819848958
12,10104.0,010,43544.72037797326,143341.00000000026,0.30378412581168807
12,10104.0,016,7517.000000000001,143341.00000000026,0.05244138104240927
12,10104.0,020,92279.27962202665,143341.00000000026,0.6437744931459002
12,10301.0,016,124977.00000000012,124977.00000000012,1.0
12,10302.0,016,114225.00000000012,114225.00000000012,1.0
12,10303.0,016,102298.22620795153,110336.00000000001,0.9271518471573332
12,10303.0,024,8037.77379204845,110336.00000000001,0.07284815284266648
12,10304.0,016,1497.534706556951,114111.99999999997,0.013123376214218939
12,10304.0,024,112614.46529344299,114111.99999999997,0.9868766237857808
12,10305.0,024,108774.99999999997,108774.99999999997,1.0
12,10306.0,024,116466.0,116466.0,1.0
12,10307.0,019,79752.0828402367,161289.0000000006,0.49446696823860525
12,10307.0,024,81536.91715976325,161289.0000000006,0.5055330317613906
12,10308.0,019,43848.732115017265,114485.99999999971,0.3830051894119576
12,10308.0,024,70637.26788498263,114485.99999999971,0.6169948105880441
12,10501.0,020,62764.13059008835,190409.99999999988,0.32962623071313685
12,10501.0,022,125211.84593681943,190409.99999999988,0.6575907039379209
12,10501.0,026,2434.023473092284,190409.99999999988,0.012783065348943256
12,10502.0,022,196194.00000000026,196194.00000000026,1.0
12,10503.0,022,69251.75854267909,148546.99999999983,0.4661942586701796
12,10503.0,026,79295.24145732087,148546.99999999983,0.5338057413298213
12,10504.0,022,61666.20435289125,151067.00000000073,0.4082043355126596
12,10504.0,026,89400.79564710864,151067.00000000073,0.5917956644873348
12,10700.0,007,31283.000000000033,104534.99999999984,0.29925862151432614
12,10700.0,008,73252.0,104534.99999999984,0.7007413784856757
12,10900.0,007,213391.0000000002,213391.0000000002,1.0
12,11101.0,025,110210.99999999977,110210.99999999977,1.0
12,11102.0,025,202735.99999999974,202735.99999999974,1.0
12,11300.0,001,174755.0000000001,174755.0000000001,1.0
12,11501.0,023,134326.99999999985,134326.99999999985,1.0
12,11502.0,023,141451.99999999948,141451.99999999948,1.0
12,11503.0,023,143717.00000000003,143717.00000000003,1.0
12,11701.0,009,117862.99999999996,117862.99999999996,1.0
12,11702.0,009,113673.99999999997,113673.99999999997,1.0
12,11703.0,009,111725.00000000006,111725.00000000006,1.0
12,11704.0,009,118140.00000000004,118140.00000000004,1.0
12,12100.0,003,54656.00000000008,107339.00000000025,0.5091905085756337
12,12100.0,005,52683.00000000018,107339.00000000025,0.49080949142436636
12,12701.0,007,28290.6521972688,123182.9999999997,0.22966360778085343
12,12701.0,009,44606.00000000008,123182.9999999997,0.3621116550173335
12,12701.0,014,50286.34780273126,123182.9999999997,0.4082247372018167
12,12702.0,007,133844.00000000026,133844.00000000026,1.0
12,12703.0,007,27561.609901721607,140815.00000000035,0.19572921849037062
12,12703.0,014,113253.39009827796,140815.00000000035,0.8042707815096238
12,12704.0,007,143.35849056603774,130787.00000000006,0.0010961218665925334
12,12704.0,009,5301.977526411109,130787.00000000006,0.04053902548732753
12,12704.0,014,125341.66398302284,130787.00000000006,0.9583648526460794
13,100.0,003,151875.00000000023,151875.00000000023,1.0
13,200.0,001,83138.11219075325,117104.00000000001,0.7099510878428853
13,200.0,019,33965.88780924666,117104.00000000001,0.2900489121571138
13,300.0,004,136597.0000000003,150586.00000000073,0.9071029179339356
13,300.0,023,13989.000000000027,150586.00000000073,0.09289708206606165
13,401.0,001,26588.12221375039,168609.00000000017,0.15769100234121763
13,401.0,002,142020.87778624974,168609.00000000017,0.8423089976587821
13,402.0,001,78549.01918940057,119886.99999999987,0.6551921325031126
13,402.0,002,41337.980810599365,119886.99999999987,0.34480786749688797
13,500.0,003,28283.507032382226,170146.99999999878,0.16622983086614768
13,500.0,007,120816.49296761725,170146.99999999878,0.7100712499639612
13,500.0,008,21046.999999999964,170146.99999999878,0.12369891916989494
13,600.0,008,115363.99999999996,115363.99999999996,1.0
13,700.0,007,45505.00000000003,126756.00000000038,0.3589968127741479
