state_fip,puma,lower_leg_district,population,puma_pop,share_of_puma_pop
6,3724.0,046,28141.999999999993,180392.99999999965,0.15600383606902732
6,3725.0,045,185336.9999999997,185336.9999999997,1.0
6,3726.0,044,8173.444240402405,100193.0000000001,0.08157699879634701
6,3726.0,045,26522.20167981865,100193.0000000001,0.26471112432823274
6,3726.0,050,65497.35407977895,100193.0000000001,0.6537118768754192
6,3727.0,045,8081.000000000001,158689.0000000004,0.05092350446470757
6,3727.0,046,89804.99999999996,158689.0000000004,0.5659182426003045
6,3727.0,050,60803.00000000002,158689.0000000004,0.3831582529349852
6,3728.0,050,91576.99999999994,103103.99999999993,0.8882002638112974
6,3728.0,062,11527.000000000005,103103.99999999993,0.1117997361887028
6,3729.0,050,26923.442037289366,205436.00000000017,0.1310551317066597
6,3729.0,054,175542.45482932962,205436.00000000017,0.8544873090856981
6,3729.0,062,2970.103133381013,205436.00000000017,0.014457559207641359
6,3730.0,050,81366.16486176595,163151.99999999997,0.4987138672021548
6,3730.0,053,28242.41341653667,163151.99999999997,0.17310491698867728
6,3730.0,054,53543.42172169747,163151.99999999997,0.32818121580916865
6,3731.0,046,5316.7706243934,110984.99999999967,0.04790530814428451
6,3731.0,050,105668.22937560629,110984.99999999967,0.9520946918557157
6,3732.0,043,93758.70483181275,173773.9999999998,0.5395439181454813
6,3732.0,046,1151.398742703188,173773.9999999998,0.0066258401297270555
6,3732.0,050,44458.670892,173773.9999999998,0.2558419032306332
6,3732.0,053,34405.225533484,173773.9999999998,0.1979883384941593
6,3733.0,053,114302.0,114302.0,1.0
6,3734.0,043,23995.004904815458,207117.9999999999,0.11585185693573455
6,3734.0,051,99580.99509518468,207117.9999999999,0.4807935336145807
6,3734.0,053,83541.99999999994,207117.9999999999,0.4033546094496856
6,3735.0,041,2.412996389891697,198596.0000000004,1.2150276893249068e-05
6,3735.0,051,198593.58700361053,198596.0000000004,0.9999878497231068
6,3736.0,041,25661.000000000007,116809.00000000009,0.21968341480536593
6,3736.0,049,84646.99999999999,116809.00000000009,0.7246616271006509
6,3736.0,051,6501.0,116809.00000000009,0.055654958093982444
6,3737.0,049,126736.23368522066,128797.99999999994,0.9839922489884992
6,3737.0,051,2061.7663147792705,128797.99999999994,0.01600775101150073
6,3738.0,048,43616.44305884053,134902.99999999997,0.32331707270290905
6,3738.0,049,76860.83206511324,134902.99999999997,0.5697488718939776
6,3738.0,057,14425.724876046263,134902.99999999997,0.10693405540311383
6,3739.0,057,168748.75887013445,168759.0000000001,0.9999393150595486
6,3739.0,058,10.241129865656218,168759.0000000001,6.068494045150903e-05
6,3740.0,049,7673.379412699827,129269.99999999999,0.059359320899666036
6,3740.0,051,501.13032704514524,129269.99999999999,0.0038766173671009926
6,3740.0,057,1238.5279803541582,129269.99999999999,0.009580938967696746
6,3740.0,058,119856.96227990084,129269.99999999999,0.927183122765536
6,3741.0,053,2141.0,144380.99999999997,0.014828820966747706
6,3741.0,058,55547.72889771603,144380.99999999997,0.384730185396389
6,3741.0,063,86692.27110228407,144380.99999999997,0.6004409936368642
6,3742.0,053,49684.99999999996,134133.00000000015,0.370415930457083
6,3742.0,059,84447.99999999996,134133.00000000015,0.6295840695429153
6,3743.0,051,118384.7566137567,118439.00000000009,0.9995420141486894
6,3743.0,058,54.24338624338625,118439.00000000009,0.00045798585131068487
6,3744.0,051,45611.334497816606,186849.9999999998,0.24410668717054673
6,3744.0,053,135890.66550218323,186849.9999999998,0.7272714236135048
6,3744.0,059,5347.999999999999,186849.9999999998,0.02862188921594865
6,3745.0,059,129429.99999999993,129429.99999999993,1.0
6,3746.0,053,37175.0,115871.99999999996,0.32082815520574437
6,3746.0,054,16758.0,115871.99999999996,0.14462510356255184
6,3746.0,059,61939.00000000005,115871.99999999996,0.5345467412317045
6,3747.0,054,147138.63687150818,156752.9999999998,0.9386655239230405
6,3747.0,062,9614.363128491621,156752.9999999998,0.06133447607695951
6,3748.0,054,68897.00000000004,188787.9999999998,0.3649437464245615
6,3748.0,062,119891.00000000004,188787.9999999998,0.63505625357544
6,3749.0,062,113665.00000000004,113665.00000000004,1.0
6,3750.0,054,12820.946460921852,185980.9999999998,0.06893686161985292
6,3750.0,059,131203.06118286715,185980.9999999998,0.7054648656737371
6,3750.0,062,4482.992356210727,185980.9999999998,0.02410457173695556
6,3750.0,064,37474.0,185980.9999999998,0.2014937009694541
6,3751.0,059,70269.89151104636,163574.0000000002,0.4295908366307987
6,3751.0,064,93304.10848895372,163574.0000000002,0.5704091633692004
6,3752.0,059,3735.999999999999,172512.00000000023,0.02165646447783339
6,3752.0,063,167574.98613250884,172512.00000000023,0.9713816205974577
6,3752.0,064,1201.0138674913142,172512.00000000023,0.006961914924708499
6,3753.0,058,111095.99999999984,111095.99999999984,1.0
6,3754.0,057,142347.0000000001,142347.0000000001,1.0
6,3755.0,057,65346.00000000005,121491.0000000001,0.5378670024940119
6,3755.0,058,56144.999999999985,121491.0000000001,0.4621329975059876
6,3756.0,058,62787.99999999997,117300.99999999994,0.535272504070724
6,3756.0,063,54512.99999999998,117300.99999999994,0.46472749592927604
6,3757.0,064,161097.99999999968,161097.99999999968,1.0
6,3758.0,059,9543.0,160362.0000000002,0.059509110637183296
6,3758.0,062,86252.87293733322,160362.0000000002,0.537863539599987
6,3758.0,064,12445.0,160362.0000000002,0.07760566717800965
6,3758.0,066,52121.12706266674,160362.0000000002,0.32502168258481856
6,3759.0,062,115351.0,115351.0,1.0
6,3760.0,062,16731.0,139192.99999999994,0.1202000100579771
6,3760.0,066,122461.99999999996,139192.99999999994,0.879799989942023
6,3761.0,066,125679.00000000003,125679.00000000003,1.0
6,3762.0,064,91491.0,113569.99999999997,0.8055912652989348
6,3762.0,066,22078.999999999993,113569.99999999997,0.1944087347010654
6,3763.0,063,60354.07791673407,145874.00000000003,0.4137411596085256
6,3763.0,064,32764.480449919654,145874.00000000003,0.22460808951505853
6,3763.0,070,52755.44163334632,145874.00000000003,0.361650750876416
6,3764.0,058,66901.00000000001,160974.99999999994,0.4155986954496042
6,3764.0,063,94074.0000000001,160974.99999999994,0.5844013045503968
6,3765.0,063,1161.8380566801618,134241.99999999997,0.008654802943044368
6,3765.0,070,133080.16194331986,134241.99999999997,0.991345197056956
6,3766.0,070,101648.0,101648.0,1.0
6,3767.0,064,59131.22154407272,184582.99999999977,0.32035031148086657
6,3767.0,066,41367.54833040421,184582.99999999977,0.2241135333720021
6,3767.0,070,84084.23012552298,184582.99999999977,0.45553615514713214
6,3768.0,066,107533.99999999993,111700.99999999996,0.9626950519690958
6,3768.0,070,4167.000000000001,111700.99999999996,0.03730494803090395
6,3769.0,070,98540.00000000004,98540.00000000004,1.0
6,3900.0,005,155433.00000000023,155433.00000000023,1.0
6,4101.0,010,109978.00000000003,109978.00000000003,1.0
6,4102.0,010,149965.00000000015,149965.00000000015,1.0
6,4701.0,021,112598.99999999993,112598.99999999993,1.0
6,4702.0,021,158783.00000000035,158783.00000000035,1.0
6,5301.0,029,177862.2644420568,182837.00000000006,0.9727914177221062
6,5301.0,030,4974.735557943304,182837.00000000006,0.027208582277893984
6,5302.0,029,6901.312893963504,169293.99999999988,0.04076525390128126
6,5302.0,030,162392.6871060363,169293.99999999988,0.9592347460987182
6,5303.0,030,141655.0,141655.0,1.0
6,5500.0,004,139622.99999999988,139622.99999999988,1.0
6,5700.0,001,102284.00000000029,102284.00000000029,1.0
6,5901.0,073,178699.8505737022,181800.99999999983,0.9829420661806171
6,5901.0,074,3101.149426297736,181800.99999999983,0.017057933819383496
6,5902.0,068,987.0000000000001,108897.00000000001,0.009063610567784236
6,5902.0,073,107910.00000000001,108897.00000000001,0.9909363894322157
6,5903.0,073,87284.50389107283,210277.00000000052,0.41509296732915446
6,5903.0,074,122992.49610892717,210277.00000000052,0.584907032670843
6,5904.0,068,93696.79241315616,243354.99999999994,0.3850210285926165
6,5904.0,074,149658.20758684367,243354.99999999994,0.614978971407383
6,5905.0,055,49.301523656776276,220638.99999999994,0.00022344881755617224
6,5905.0,068,209772.65815761796,220638.99999999994,0.950750584246747
6,5905.0,069,7010.5731105203195,220638.99999999994,0.03177395252208504
6,5905.0,073,3806.467208204771,220638.99999999994,0.017252014413611245
6,5906.0,055,180263.14056939527,186474.00000000032,0.9666931613490082
6,5906.0,065,1046.0,186474.00000000032,0.005609361090554169
6,5906.0,068,5164.859430604983,186474.00000000032,0.02769747756043724
6,5907.0,055,48100.35721684032,194612.00000000015,0.24716028413890348
6,5907.0,065,140333.19904799183,194612.00000000015,0.7210922196369789
6,5907.0,068,3375.828502855646,194612.00000000015,0.0173464560399957
6,5907.0,069,2802.6152323123365,194612.00000000015,0.014401040184121916
6,5908.0,065,134611.16540462294,181226.9999999996,0.7427765476701774
6,5908.0,072,46615.83459537703,181226.9999999996,0.2572234523298247
6,5909.0,065,140681.00981791067,152244.00000000003,0.9240496165228885
6,5909.0,069,10855.0,152244.00000000003,0.07130001839152937
6,5909.0,072,707.9901820892868,152244.00000000003,0.00465036508558161
6,5910.0,055,1.4400000000000002,197716.00000000003,7.28317384531348e-06
6,5910.0,065,9054.000000000002,197716.00000000003,0.045792955552408504
6,5910.0,068,56815.77033508879,197716.00000000003,0.2873605086846223
6,5910.0,069,131844.7896649112,197716.00000000003,0.6668392525891237
6,5911.0,068,138530.89628756788,140770.00000000003,0.9840938856828008
6,5911.0,069,2239.1037124321947,140770.00000000003,0.015906114317199647
6,5912.0,065,49594.52352883013,170986.0000000001,0.2900502001849865
6,5912.0,072,121391.47647116998,170986.0000000001,0.7099497998150136
6,5913.0,065,1461.9130227428536,161394.0,0.009058038234028858
6,5913.0,069,44878.37517243594,161394.0,0.27806718448291723
6,5913.0,072,115053.71180482121,161394.0,0.7128747772830539
6,5914.0,072,102998.0831304648,198492.99999999983,0.5189003296361328
6,5914.0,074,95494.91686953515,198492.99999999983,0.4810996703638679
6,5915.0,073,112123.00000000015,112123.00000000015,1.0
6,5916.0,069,114024.9999999999,156347.99999999962,0.729302581420934
6,5916.0,072,42323.00000000001,156347.99999999962,0.2706974185790679
6,5917.0,068,363.9796659404502,169142.9999999997,0.0021519049912822334
6,5917.0,069,168779.02033405926,169142.9999999997,0.9978480950087177
6,5918.0,072,53847.00000000007,181545.0000000002,0.29660414773196736
6,5918.0,074,127698.00000000009,181545.0000000002,0.7033958522680324
6,6101.0,006,142410.00000000017,142410.00000000017,1.0
6,6102.0,006,126291.99999999994,126291.99999999994,1.0
6,6103.0,001,58453.8318548935,116809.99999999993,0.5004180451578935
6,6103.0,005,21118.532572967164,116809.99999999993,0.1807938752929302
6,6103.0,006,37237.63557213931,116809.99999999993,0.31878807954917676
6,6501.0,042,5328.453856657402,184402.9999999995,0.028895700485661386
6,6501.0,056,179033.40558953953,184402.9999999995,0.9708811981884243
6,6501.0,071,41.140553802466286,184402.9999999995,0.0002231013259137129
6,6502.0,042,74418.13146336153,136539.0000000001,0.5450320528446926
6,6502.0,056,54282.13239927906,136539.0000000001,0.3975577117107861
6,6502.0,071,7838.736137359461,136539.0000000001,0.05741023544452103
6,6503.0,067,14342.694612407231,143522.00000000012,0.09993377051885578
6,6503.0,071,1760.2346349459215,143522.00000000012,0.012264563167639247
6,6503.0,075,127419.07075264693,143522.00000000012,0.8878016663135048
6,6504.0,067,146228.0536044125,146818.00000000006,0.9959817842799414
6,6504.0,075,589.9463955875293,146818.00000000006,0.004018215720058366
6,6505.0,061,5647.325170216365,209967.00000000023,0.026896251173833787
6,6505.0,067,204319.6748297838,209967.00000000023,0.9731037488261658
6,6506.0,042,52544.88762013999,169584.00000000023,0.30984578509847577
6,6506.0,067,83889.52152304667,169584.00000000023,0.49467828051612506
6,6506.0,071,23648.339574344758,169584.00000000023,0.1394491200487353
6,6506.0,075,9501.251282468553,169584.00000000023,0.0560268143366623
6,6507.0,042,151381.88136716798,165667.9999999995,0.913766577535604
6,6507.0,067,9777.929399552642,165667.9999999995,0.05902123161716609
6,6507.0,071,4508.189233278956,165667.9999999995,0.02721219084723042
6,6508.0,042,63.495528470144784,195166.99999999997,0.0003253394706592036
6,6508.0,061,195103.50447152983,195166.99999999997,0.9996746605293408
6,6509.0,060,1305.532681734881,132917.0,0.009822164822670395
6,6509.0,061,85930.69512042243,132917.0,0.6464989062378961
6,6509.0,067,45680.77219784262,132917.0,0.343678928939433
6,6510.0,060,11042.142498586825,155820.00000000006,0.070864731732684
6,6510.0,061,144777.85750141315,155820.00000000006,0.9291352682673154
6,6511.0,060,123684.10354892917,179697.99999999994,0.6882887040975927
6,6511.0,061,55395.79323137375,179697.99999999994,0.3082716181113522
6,6511.0,067,618.1032196969697,179697.99999999994,0.003439677791054825
6,6512.0,060,57806.16603739162,112268.00000000006,0.5148944137010687
6,6512.0,061,18534.30139304917,112268.00000000006,0.16508979756519362
6,6512.0,067,35927.53256955925,112268.00000000006,0.32001578873373737
6,6513.0,060,155916.00000000035,155916.00000000035,1.0
6,6514.0,060,167930.00000000003,167930.00000000003,1.0
6,6515.0,042,87579.95675186688,155222.00000000035,0.5642238648636577
6,6515.0,056,63562.53874917825,155222.00000000035,0.4094943935085111
6,6515.0,071,4079.504498954819,155222.00000000035,0.026281741627828592
6,6701.0,006,11324.237125124864,110107.99999999999,0.10284663353366573
6,6701.0,007,872.3155921508405,110107.99999999999,0.007922363426370841
6,6701.0,008,97911.44728272424,110107.99999999999,0.889231003039963
6,6702.0,008,119627.00000000003,119627.00000000003,1.0
6,6703.0,006,17354.0,113670.00000000001,0.15267000967713554
6,6703.0,007,58.97369893676553,113670.00000000001,0.0005188149814090395
6,6703.0,008,96257.02630106322,113670.00000000001,0.8468111753414551
6,6704.0,007,15114.657414958052,135481.99999999997,0.11156210725379058
6,6704.0,008,120367.34258504186,135481.99999999997,0.888437892746209
6,6705.0,007,115419.99999999974,115419.99999999974,1.0
6,6706.0,007,124065.00000000017,124065.00000000017,1.0
6,6707.0,007,101173.7706056966,120745.00000000017,0.8379127136170976
6,6707.0,008,9118.229394303564,120745.00000000017,0.07551641388300592
6,6707.0,009,10452.99999999999,120745.00000000017,0.08657087249989627
6,6708.0,007,88921.90214436287,141530.00000000015,0.6282901303212236
6,6708.0,008,4425.953837276399,141530.00000000015,0.03127219555766547
6,6708.0,009,48182.144018360785,141530.00000000015,0.34043767412111026
6,6709.0,009,148374.00000000006,148374.00000000006,1.0
6,6710.0,009,162758.00000000023,162758.00000000023,1.0
6,6711.0,008,52709.30164193017,117131.00000000019,0.45000300212522804
6,6711.0,009,60668.22542083456,117131.00000000019,0.5179519121396937
6,6711.0,011,3753.47293723527,117131.00000000019,0.03204508573507665
6,6712.0,006,115643.0,115643.0,1.0
6,7101.0,033,72869.49524433778,142402.99999999927,0.5117132029826489
6,7101.0,042,69533.50475566216,142402.99999999927,0.4882867970173558
6,7102.0,033,170355.9999999997,170355.9999999997,1.0
6,7103.0,033,176111.99999999942,176111.99999999942,1.0
6,7104.0,033,65831.03368529868,114696.9999999996,0.5739560205175279
6,7104.0,036,19223.35670308808,114696.9999999996,0.1676012162749518
6,7104.0,040,14912.736977066392,114696.9999999996,0.130018544312985
6,7104.0,041,269.5639006662629,114696.9999999996,0.0023502262540978738
6,7104.0,042,186.6061293984109,114696.9999999996,0.0016269486507791097
6,7104.0,047,14273.70260448213,114696.9999999996,0.12444704398966128
6,7105.0,033,27.005076142131983,143531.00000000015,0.0001881480386963928
6,7105.0,040,84089.8440727937,143531.00000000015,0.5858653815049962
6,7105.0,042,59414.1508510641,143531.00000000015,0.4139464704563059
6,7106.0,040,24374.99999999999,105436.9999999999,0.2311807050655843
6,7106.0,047,81062.00000000003,105436.9999999999,0.7688192949344168
6,7107.0,040,116469.99999999991,116469.99999999991,1.0
6,7108.0,040,97256.52106579448,171992.0000000002,0.5654711909030326
6,7108.0,047,74735.47893420549,171992.0000000002,0.4345288090969661
6,7109.0,047,113129.0000000001,113129.0000000001,1.0
6,7110.0,047,109515.21716221301,109907.99999999999,0.9964262579813392
6,7110.0,052,392.7828377869778,109907.99999999999,0.00357374201866086
6,7111.0,040,157249.13719096952,176645.99999999974,0.8901935916520598
6,7111.0,041,19396.86280903048,176645.99999999974,0.1098064083479417
6,7112.0,041,79787.00000000007,127583.00000000013,0.6253732864096313
6,7112.0,052,47796.00000000001,127583.00000000013,0.3746267135903683
6,7113.0,052,178589.00000000023,178589.00000000023,1.0
6,7114.0,052,93801.98629342047,174682.99999999985,0.5369840585141116
6,7114.0,055,80881.01370657959,174682.99999999985,0.4630159414858896
6,7115.0,047,102311.77253854393,127494.99999999999,0.8024767444883638
6,7115.0,052,25183.227461455976,127494.99999999999,0.19752325551163558
6,7301.0,075,226.66558966074314,200837.00000000003,0.0011286047374773726
6,7301.0,076,200610.33441033927,200837.00000000003,0.9988713952625226
6,7302.0,071,37390.80706767566,117732.00000000016,0.3175925582481875
6,7302.0,075,79841.98635097165,117732.00000000016,0.6781672472307575
6,7302.0,076,499.2065813528341,117732.00000000016,0.0042401945210548825
6,7303.0,075,16896.320477944297,114845.99999999999,0.14712154082810283
6,7303.0,076,97949.67952205567,114845.99999999999,0.852878459171897
6,7304.0,075,705.0958549222798,123167.99999999999,0.005724667567243764
6,7304.0,076,122462.90414507773,123167.99999999999,0.9942753324327565
6,7305.0,075,123808.55092373287,127458.0,0.971367438087314
6,7305.0,076,3649.4490762671717,127458.0,0.02863256191268631
6,7306.0,071,127.9485140577224,142982.00000000012,0.0008948574929552132
6,7306.0,075,141490.87099917702,142982.00000000012,0.9895712117551643
6,7306.0,077,1363.1804867653466,142982.00000000012,0.009533930751880275
6,7307.0,071,113815.06618342473,113931.9999999998,0.9989736525596402
6,7307.0,077,116.93381657506089,113931.9999999998,0.0010263474403596979
6,7308.0,071,1275.4228102647971,132487.0000000001,0.009626777044274505
6,7308.0,077,131211.57718973528,132487.0000000001,0.9903732229557254
6,7309.0,075,7002.898413481132,179097.99999999985,0.039100930292248585
6,7309.0,076,72835.3755118046,179097.99999999985,0.4066788881606978
6,7309.0,077,85818.14852209434,179097.99999999985,0.47916865918153423
6,7309.0,078,13441.577552619883,179097.99999999985,0.07505152236551996
6,7310.0,078,173018.00000000084,173018.00000000084,1.0
6,7311.0,077,115017.00000000006,122243.0,0.9408882308189431
6,7311.0,078,7226.0,122243.0,0.0591117691810574
6,7312.0,077,54661.144630329196,113239.99999999993,0.4827017364034725
6,7312.0,078,58578.855369670775,113239.99999999993,0.5172982635965279
6,7313.0,071,185731.33725490185,185747.99999999988,0.9999102938115186
6,7313.0,079,16.662745098039213,185747.99999999988,8.97061884813792e-05
6,7314.0,071,2287.084571366056,159304.99999999968,0.014356640227024015
6,7314.0,077,52994.96864003572,159304.99999999968,0.33266356134481545
6,7314.0,079,104022.94678859813,159304.99999999968,0.6529797984281619
6,7315.0,077,72338.64389380373,173808.0000000002,0.4161985863355176
6,7315.0,078,30387.915386146567,173808.0000000002,0.1748361144834906
6,7315.0,079,71081.44072004965,173808.0000000002,0.40896529918099034
6,7316.0,078,129247.30883404857,175526.99999999974,0.7363386193238007
6,7316.0,080,46279.69116595145,175526.99999999974,0.26366138067620093
6,7317.0,078,41504.999999999985,174088.99999999974,0.23841253611658433
6,7317.0,079,68865.09165227681,174088.99999999974,0.3955740549504961
6,7317.0,080,63718.90834772318,174088.99999999974,0.36601340893292095
6,7318.0,071,1572.3240883608867,164254.99999999997,0.00957245799738752
6,7318.0,079,112517.15856548226,164254.99999999997,0.6850151201819261
6,7318.0,080,50165.5173461568,164254.99999999997,0.3054124218206862
6,7319.0,071,105451.44576403116,140695.99999999956,0.7494985341731925
6,7319.0,079,35244.55423596859,140695.99999999956,0.2505014658268089
6,7320.0,071,109.66016362492134,158550.0,0.0006916440468301567
6,7320.0,079,117191.16641179507,158550.0,0.7391432760125832
6,7320.0,080,41249.17342457984,158550.0,0.2601650799405856
6,7321.0,079,16696.152182784415,176389.00000000017,0.09465529133213749
6,7321.0,080,159692.84781721554,176389.00000000017,0.9053447086678613
6,7322.0,078,27371.19436816958,146665.00000000003,0.18662390050911654
6,7322.0,079,421.83300015377523,146665.00000000003,0.0028761667756709176
6,7322.0,080,118871.97263167676,146665.00000000003,0.8104999327152131
6,7501.0,017,39072.85529277056,148530.9999999996,0.26306195536804217
6,7501.0,019,109458.14470722937,148530.9999999996,0.7369380446319601
6,7502.0,017,68831.00000000001,111919.00000000007,0.6150072820521982
6,7502.0,019,43087.99999999997,111919.00000000007,0.38499271794780104
6,7503.0,017,145937.99999999988,145937.99999999988,1.0
6,7504.0,017,116732.0000000001,116732.0000000001,1.0
6,7505.0,017,17816.0,116741.99999999997,0.15261002895273343
6,7505.0,019,98925.99999999991,116741.99999999997,0.8473899710472661
6,7506.0,017,17641.121278140883,121134.99999999985,0.14563190884666616
6,7506.0,019,103493.87872185906,121134.99999999985,0.8543680911533346
6,7507.0,017,99819.76500624654,113963.99999999994,0.8758885701295724
6,7507.0,019,14144.234993753405,113963.99999999994,0.12411142987042761
6,7701.0,013,190795.00000000003,190795.00000000003,1.0
6,7702.0,013,151186.00000000017,151186.00000000017,1.0
6,7703.0,012,107921.05192544013,228126.99999999965,0.47307443628084483
6,7703.0,013,120205.94807455974,228126.99999999965,0.5269255637191561
6,7704.0,009,73814.54999505976,172494.99999999997,0.42792283831450056
6,7704.0,012,61709.91646379187,172494.99999999997,0.3577490157035965
6,7704.0,013,36970.53354114844,172494.99999999997,0.21432814598190353
6,7901.0,035,173583.00000000032,173583.00000000032,1.0
6,7902.0,035,108581.99999999977,108581.99999999977,1.0
6,8101.0,019,106105.99999999985,145090.00000000006,0.7313115996967386
6,8101.0,022,38983.99999999999,145090.00000000006,0.2686884003032599
6,8102.0,019,30930.403067643616,123648.99999999984,0.25014681127743577
6,8102.0,022,92718.59693235633,123648.99999999984,0.7498531887225651
6,8103.0,022,109301.22718187873,109305.99999999997,0.9999563352595352
6,8103.0,024,4.7728181212525,109305.99999999997,4.36647404648647e-05
6,8104.0,022,105333.06052401678,130087.0,0.80971242725266
6,8104.0,024,24753.939475983196,130087.0,0.19028757274733982
6,8105.0,022,138100.23187583033,138803.9999999999,0.9949297705817586
6,8105.0,024,703.7681241695857,138803.9999999999,0.005070229418241449
6,8106.0,022,12344.202391955472,120431.99999999987,0.10249935558618545
6,8106.0,024,108087.79760804452,120431.99999999987,0.8975006444138156
6,8301.0,035,131210.99999999994,131210.99999999994,1.0
6,8302.0,035,79583.3770161766,105514.0,0.7542447164942718
6,8302.0,037,25930.622983823436,105514.0,0.24575528350572848
6,8303.0,037,208104.00000000026,208104.00000000026,1.0
6,8501.0,024,209099.9830508474,209801.0,0.9966586577320766
6,8501.0,028,701.0169491525422,209801.0,0.003341342267923138
6,8502.0,024,151279.13280659096,159748.9999999998,0.9469801551596013
6,8502.0,025,7683.1446537264455,159748.9999999998,0.04809510327905937
6,8502.0,028,786.7225396825397,159748.9999999998,0.004924741561340232
6,8503.0,025,148460.17927685057,155574.9999999999,0.9542675833318377
6,8503.0,028,7114.820723149358,155574.9999999999,0.04573241666816238
6,8504.0,025,144232.0,144232.0,1.0
6,8505.0,025,32907.78483832899,111764.99999999999,0.29443730003425933
6,8505.0,027,78857.21516167108,111764.99999999999,0.7055626999657414
6,8506.0,025,669.295454545455,123605.00000000029,0.005414792723154026
6,8506.0,029,3838.0566483459884,123605.00000000029,0.03105098214753432
6,8506.0,030,119097.6478971087,123605.00000000029,0.9635342251293105
6,8507.0,024,6125.593688201536,141064.00000000006,0.04342421658397276
6,8507.0,025,2431.0605239385736,141064.00000000006,0.017233741592033208
6,8507.0,028,132297.00870920805,141064.00000000006,0.9378509662933704
6,8507.0,029,210.3370786516854,141064.00000000006,0.0014910755306221666
6,8508.0,028,136138.00000000012,136138.00000000012,1.0
6,8509.0,025,4076.0000000000005,135303.9999999999,0.0301247561047715
6,8509.0,027,85108.7609044059,135303.9999999999,0.6290188087891412
6,8509.0,028,46119.239095594094,135303.9999999999,0.34085643510608793
6,8510.0,027,94591.00000000004,159846.00000000012,0.5917633221976151
6,8510.0,028,65254.999999999956,159846.00000000012,0.4082366778023842
6,8511.0,027,28640.99999999999,110478.9999999999,0.2592438381954943
6,8511.0,028,70762.00000000003,110478.9999999999,0.6405018148245376
6,8511.0,029,11075.999999999998,110478.9999999999,0.10025434697996911
6,8512.0,028,28368.691979137697,112211.99999999994,0.2528133531096292
6,8512.0,029,83843.30802086231,112211.99999999994,0.7471866468903714
6,8513.0,025,646.004413924273,115642.0,0.005586243872678378
6,8513.0,027,114995.99558607569,115642.0,0.9944137561273213
6,8514.0,025,18258.000000000004,109966.0,0.16603313751523202
6,8514.0,027,91708.00000000003,109966.0,0.8339668624847683
6,8701.0,029,78299.00000000003,147445.00000000006,0.531038692393774
6,8701.0,030,69145.9999999999,147445.00000000006,0.4689613076062252
6,8702.0,029,126513.60896130343,126516.99999999997,0.9999731969719757
6,8702.0,030,3.391038696537678,126516.99999999997,2.6803028024199742e-05
6,8900.0,001,179211.9999999999,179211.9999999999,1.0
6,9501.0,014,151557.0000000001,151557.0000000001,1.0
6,9502.0,004,1995.536268745705,149781.99999999997,0.013322937794566139
6,9502.0,011,146110.58186937706,149781.99999999997,0.975488255393686
6,9502.0,014,1675.8818618770554,149781.99999999997,0.011188806811746776
6,9503.0,004,29835.873504983396,140379.99999999968,0.21253649739979671
6,9503.0,011,110544.1264950163,140379.99999999968,0.7874635026002034
6,9701.0,002,112878.97062806171,183734.0000000004,0.6143608185097013
6,9701.0,004,21633.59496663445,183734.0000000004,0.11774410270627321
6,9701.0,010,49221.43440530397,183734.0000000004,0.26789507878402397
6,9702.0,004,47124.07796184997,125353.00000000004,0.37593099456614487
6,9702.0,010,78228.92203815005,125353.00000000004,0.624069005433855
6,9703.0,002,90086.02103109562,190684.99999999994,0.47243370496418513
6,9703.0,004,5992.193998042357,190684.99999999994,0.0314245693056211
6,9703.0,010,94606.78497086182,190684.99999999994,0.49614172573019294
6,9901.0,012,16111.018358448115,121543.00000000017,0.1325540620064347
6,9901.0,021,105431.981641552,121543.00000000017,0.8674459379935648
6,9902.0,012,49714.999999999985,122870.00000000001,0.40461463335232345
6,9902.0,021,73155.00000000009,122870.00000000001,0.595385366647677
6,9903.0,012,181473.89004445076,186652.99999999994,0.9722527365992019
6,9903.0,021,5179.109955549339,186652.99999999994,0.027747263400799027
6,9904.0,012,81731.00000000003,112128.00000000032,0.7289080336757973
6,9904.0,021,30396.999999999978,112128.00000000032,0.27109196632419996
6,10100.0,003,172469.00000000006,172469.00000000006,1.0
6,10701.0,026,145644.9999999999,145644.9999999999,1.0
6,10702.0,026,155653.99999999965,155653.99999999965,1.0
6,10703.0,023,5918.008016959594,160599.0000000005,0.036849594436824486
6,10703.0,026,154680.99198304085,160599.0000000005,0.9631504055631752
6,11101.0,038,114476.51657648299,114496.00000000009,0.9998298331512271
6,11101.0,044,19.483423517097705,114496.00000000009,0.00017016684877286273
6,11102.0,038,636.0,151465.0000000001,0.004198989865645526
6,11102.0,044,148836.46662216296,151465.0000000001,0.982645935510929
6,11102.0,045,1992.5333778371162,151465.0000000001,0.013155074623425312
6,11103.0,037,35245.75147928994,200645.0000000001,0.17566224665100014
6,11103.0,044,165399.2485207099,200645.0000000001,0.8243377533489986
6,11104.0,037,126481.28328844027,126640.99999999996,0.9987388230386709
6,11104.0,044,159.71671155968718,126640.99999999996,0.0012611769613291685
6,11105.0,037,88446.94800880628,122004.00000000001,0.7249512147864519
6,11105.0,038,13580.839778023399,122004.00000000001,0.1113147091736615
6,11105.0,044,19976.212213170358,122004.00000000001,0.16373407603988685
6,11106.0,037,2133.9029472249313,132011.99999999988,0.01616446192183236
6,11106.0,044,129878.09705277496,132011.99999999988,0.9838355380781677
6,11300.0,004,164404.18834846863,217352.00000000023,0.7563960228038779
